episodio,recompensa,entregas,steps,taxa_sucesso,sucesso_completo,colisoes,falha_r1,falha_r2,distancia
2437,-12.47199999999996,0,500,0.0,0.0,562,73,37,218
2438,-5.320000000000006,0,500,0.0,0.0,274,41,61,387
2439,-2.906000000000008,0,500,0.0,0.0,453,53,46,268
2440,-3.224000000000002,0,500,0.0,0.0,278,36,52,354
2441,-10.82599999999998,0,500,0.0,0.0,612,64,58,256
2442,-14.855999999999964,0,500,0.0,0.0,307,51,33,238
2443,-11.399999999999968,0,500,0.0,0.0,550,68,34,222
2444,-5.420000000000009,0,500,0.0,0.0,442,84,33,277
2445,-7.44600000000001,0,500,0.0,0.0,385,55,43,282
2446,-6.288000000000011,0,500,0.0,0.0,546,79,64,324
2447,-7.4660000000000055,0,500,0.0,0.0,597,73,40,252
2448,-7.426000000000011,0,500,0.0,0.0,585,72,57,273
2449,-0.5580000000000105,0,500,0.0,0.0,534,81,61,353
2450,1.6759999999999942,0,500,0.0,0.0,414,79,53,368
2451,0.3739999999999978,0,500,0.0,0.0,398,53,66,413
2452,-12.241999999999942,0,500,0.0,0.0,463,87,22,222
2453,-9.798000000000009,0,500,0.0,0.0,481,66,33,271
2454,-0.4440000000000023,0,500,0.0,0.0,281,39,41,351
2455,-1.2220000000000035,0,500,0.0,0.0,285,46,54,383
2456,4.687999999999997,0,500,0.0,0.0,314,55,64,467
2457,0.46399999999999614,0,500,0.0,0.0,258,66,56,460
2458,-2.772000000000003,0,500,0.0,0.0,268,53,47,389
2459,-2.6500000000000066,0,500,0.0,0.0,556,69,47,281
2460,-3.0720000000000063,0,500,0.0,0.0,551,69,64,316
2461,-2.660000000000008,0,500,0.0,0.0,467,71,49,400
2462,-0.6880000000000034,0,500,0.0,0.0,461,66,69,387
2463,-0.7880000000000061,0,500,0.0,0.0,285,59,58,479
2464,-3.9620000000000055,0,500,0.0,0.0,507,80,57,360
2465,0.3679999999999904,0,500,0.0,0.0,260,57,38,452
2466,3.7280000000000024,0,500,0.0,0.0,234,63,51,565
2467,2.0819999999999927,0,500,0.0,0.0,219,54,69,549
2468,-4.964000000000012,0,500,0.0,0.0,558,70,53,269
2469,-14.363999999999999,0,500,0.0,0.0,435,47,79,297
2470,-11.953999999999942,0,500,0.0,0.0,552,81,52,234
2471,8.116000000000012,0,500,0.0,0.0,116,69,46,641
2472,3.360000000000008,0,500,0.0,0.0,134,58,39,546
2473,8.040000000000012,0,500,0.0,0.0,197,63,49,542
2474,1.037999999999996,0,500,0.0,0.0,187,65,52,519
2475,-2.723999999999998,0,500,0.0,0.0,197,29,67,446
2476,-1.772000000000002,0,500,0.0,0.0,234,70,63,520
2477,-7.306000000000008,0,500,0.0,0.0,387,53,45,361
2478,-4.596000000000004,0,500,0.0,0.0,278,72,64,460
2479,-7.592000000000014,0,500,0.0,0.0,404,65,49,312
2480,-4.338000000000006,0,500,0.0,0.0,367,45,47,294
2481,-2.5160000000000022,0,500,0.0,0.0,225,58,36,433
2482,-11.600000000000001,0,500,0.0,0.0,272,32,63,310
2483,-13.078000000000001,0,500,0.0,0.0,319,38,42,277
2484,1.9459999999999917,0,500,0.0,0.0,238,55,50,445
2485,-0.02600000000001322,0,500,0.0,0.0,254,56,40,485
2486,-5.384000000000002,0,500,0.0,0.0,143,29,42,347
2487,-1.7380000000000033,0,500,0.0,0.0,201,48,50,450
2488,-3.7920000000000096,0,500,0.0,0.0,220,49,51,407
2489,-7.422000000000006,0,500,0.0,0.0,249,41,51,320
2490,5.848000000000006,0,500,0.0,0.0,168,55,60,558
2491,-3.348000000000008,0,500,0.0,0.0,194,43,49,418
2492,-4.4500000000000055,0,500,0.0,0.0,210,36,40,384
2493,0.3819999999999935,0,500,0.0,0.0,181,53,53,468
2494,-2.776000000000007,0,500,0.0,0.0,189,45,27,361
2495,-2.652000000000008,0,500,0.0,0.0,255,50,43,386
2496,80.48999999999934,3,500,0.375,0.0,298,22,49,251
2497,-4.250000000000007,0,500,0.0,0.0,286,45,47,321
2498,-4.564000000000007,0,500,0.0,0.0,219,39,48,403
2499,-5.844000000000006,0,500,0.0,0.0,168,54,33,338
2500,-5.932000000000009,0,500,0.0,0.0,220,38,50,376
2501,-9.959999999999962,0,500,0.0,0.0,237,35,34,254
2502,-5.770000000000003,0,500,0.0,0.0,186,43,47,355
2503,-17.85999999999996,0,500,0.0,0.0,359,38,35,193
2504,19.1840000000002,1,500,0.125,0.0,281,43,37,259
2505,-18.60800000000003,0,500,0.0,0.0,248,20,39,166
2506,55.19600000000007,2,500,0.25,0.0,182,30,32,268
2507,-13.13599999999992,0,500,0.0,0.0,182,35,20,204
2508,-8.14400000000002,0,500,0.0,0.0,95,16,28,208
2509,-14.676000000000016,0,500,0.0,0.0,202,22,59,255
2510,-6.9100000000000135,0,500,0.0,0.0,602,57,57,249
2511,21.46000000000022,1,500,0.125,0.0,161,26,28,249
2512,30.304000000000077,1,500,0.125,0.0,205,56,48,453
2513,-18.90800000000001,0,500,0.0,0.0,176,21,29,186
2514,-9.957999999999979,0,500,0.0,0.0,363,50,38,280
2515,-12.179999999999929,0,500,0.0,0.0,338,29,20,194
2516,-7.426000000000009,0,500,0.0,0.0,485,64,32,220
2517,112.38999999999942,4,500,0.5,0.0,146,24,39,257
2518,-8.39200000000001,0,500,0.0,0.0,514,69,53,255
2519,-19.015999999999988,0,500,0.0,0.0,269,47,23,159
2520,-20.436,0,500,0.0,0.0,304,31,47,187
2521,-12.816,0,500,0.0,0.0,338,40,39,208
2522,-16.00199999999999,0,500,0.0,0.0,438,33,63,229
2523,-5.6419999999999995,0,500,0.0,0.0,464,68,45,306
2524,-16.285999999999998,0,500,0.0,0.0,322,32,40,201
2525,17.1760000000004,1,500,0.125,0.0,109,22,9,132
2526,-28.45000000000006,0,500,0.0,0.0,184,38,2,95
2527,-13.84199999999999,0,500,0.0,0.0,205,9,71,243
2528,47.56400000000013,2,500,0.25,0.0,380,42,40,211
2529,-4.368000000000004,0,500,0.0,0.0,456,71,32,270
2530,-13.800000000000004,0,500,0.0,0.0,369,38,48,261
2531,-8.488,0,500,0.0,0.0,214,37,59,308
2532,-13.551999999999973,0,500,0.0,0.0,314,27,33,208
2533,-13.47199999999998,0,500,0.0,0.0,346,58,23,219
2534,-9.15,0,500,0.0,0.0,602,68,58,266
2535,-0.7740000000000056,0,500,0.0,0.0,274,55,38,299
2536,-17.787999999999993,0,500,0.0,0.0,387,57,29,208
2537,-10.739999999999979,0,500,0.0,0.0,337,58,27,255
2538,-5.838000000000006,0,500,0.0,0.0,458,69,26,252
2539,-30.756000000000046,0,500,0.0,0.0,289,75,7,166
2540,-9.708000000000002,0,500,0.0,0.0,207,33,29,249
2541,24.93600000000026,1,500,0.125,0.0,370,71,48,395
2542,-6.824000000000007,0,500,0.0,0.0,376,69,34,267
2543,-16.65999999999998,0,500,0.0,0.0,540,71,49,230
2544,24.018000000000423,1,500,0.125,0.0,220,41,22,265
2545,21.640000000000306,1,500,0.125,0.0,347,53,35,288
2546,-13.632000000000005,0,500,0.0,0.0,303,64,10,222
2547,25.584000000000188,1,500,0.125,0.0,189,42,34,355
2548,-9.52999999999999,0,500,0.0,0.0,176,63,15,348
2549,-21.390000000000004,0,500,0.0,0.0,112,18,18,126
2550,-16.324,0,500,0.0,0.0,227,66,11,268
2551,-16.925999999999984,0,500,0.0,0.0,148,17,33,244
2552,-14.656000000000025,0,500,0.0,0.0,287,78,4,211
2553,70.27999999999975,3,500,0.375,0.0,324,24,55,169
2554,-11.86600000000001,0,500,0.0,0.0,172,46,29,319
2555,22.328000000000348,1,500,0.125,0.0,274,63,19,280
2556,59.49999999999991,2,500,0.25,0.0,340,67,42,399
2557,21.968000000000313,1,500,0.125,0.0,323,68,28,287
2558,25.860000000000344,1,500,0.125,0.0,289,57,16,337
2559,22.80000000000029,1,500,0.125,0.0,340,60,45,320
2560,-12.284000000000006,0,500,0.0,0.0,283,62,17,310
2561,-15.468000000000023,0,500,0.0,0.0,297,68,18,263
2562,-20.208000000000034,0,500,0.0,0.0,173,32,24,188
2563,81.97999999999811,3,500,0.375,0.0,264,57,18,220
2564,-10.543999999999974,0,500,0.0,0.0,445,66,25,192
2565,28.950000000000173,1,500,0.125,0.0,233,47,57,449
2566,29.046000000000262,1,500,0.125,0.0,182,53,47,431
2567,53.71399999999996,2,500,0.25,0.0,147,42,38,364
2568,57.01400000000001,2,500,0.25,0.0,190,46,36,391
2569,59.92600000000014,2,500,0.25,0.0,231,58,41,420
2570,-8.992,0,500,0.0,0.0,717,67,64,244
2571,55.90000000000002,2,500,0.25,0.0,106,23,36,264
2572,57.972000000000165,2,500,0.25,0.0,241,49,26,347
2573,83.46999999999858,3,500,0.375,0.0,542,65,48,273
2574,-9.709999999999994,0,500,0.0,0.0,566,65,61,301
2575,57.014000000000216,2,500,0.25,0.0,287,59,27,355
2576,23.750000000000348,1,500,0.125,0.0,462,73,48,321
2577,29.786000000000296,1,500,0.125,0.0,239,37,20,373
2578,-17.489999999999878,0,500,0.0,0.0,702,87,64,226
2579,52.85400000000027,2,500,0.25,0.0,152,34,22,245
2580,-11.297999999999972,0,500,0.0,0.0,635,88,70,300
2581,85.3799999999993,3,500,0.375,0.0,179,27,36,263
2582,21.74200000000033,1,500,0.125,0.0,511,61,67,280
2583,-7.672000000000004,0,500,0.0,0.0,699,59,72,274
2584,16.012000000000327,1,500,0.125,0.0,451,51,42,215
2585,16.736000000000328,1,500,0.125,0.0,487,47,56,234
2586,51.84800000000004,2,500,0.25,0.0,503,66,47,301
2587,-5.556000000000009,0,500,0.0,0.0,612,68,73,335
2588,20.916000000000114,1,500,0.125,0.0,451,60,71,347
2589,19.438000000000315,1,500,0.125,0.0,485,66,65,274
2590,17.470000000000176,1,500,0.125,0.0,417,53,58,261
2591,87.64999999999998,3,500,0.375,0.0,497,66,76,367
2592,50.062000000000204,2,500,0.25,0.0,276,29,46,237
2593,-8.25200000000001,0,500,0.0,0.0,634,72,79,319
2594,49.22600000000023,2,500,0.25,0.0,229,14,46,181
2595,52.08000000000026,2,500,0.25,0.0,148,19,34,233
2596,48.04400000000028,2,500,0.25,0.0,154,27,23,169
2597,49.99400000000023,2,500,0.25,0.0,487,55,53,262
2598,-13.055999999999944,0,500,0.0,0.0,628,44,65,228
2599,-13.519999999999952,0,500,0.0,0.0,616,61,70,281
2600,19.29200000000024,1,500,0.125,0.0,160,25,30,217
2601,24.686000000000156,1,500,0.125,0.0,426,55,45,361
2602,-11.537999999999961,0,500,0.0,0.0,410,33,74,329
2603,27.570000000000363,1,500,0.125,0.0,318,47,52,359
2604,18.380000000000187,1,500,0.125,0.0,255,16,48,214
2605,-7.888000000000006,0,500,0.0,0.0,432,41,70,348
2606,17.570000000000107,1,500,0.125,0.0,386,39,69,298
2607,-10.411999999999964,0,500,0.0,0.0,446,40,79,312
2608,21.854000000000042,1,500,0.125,0.0,398,44,51,334
2609,-8.196000000000005,0,500,0.0,0.0,451,37,61,227
2610,22.20000000000031,1,500,0.125,0.0,277,25,50,274
2611,50.25200000000013,2,500,0.25,0.0,335,40,47,274
2612,21.804000000000357,1,500,0.125,0.0,175,23,48,275
2613,-13.788000000000032,0,500,0.0,0.0,375,44,54,295
2614,-28.79600000000005,0,500,0.0,0.0,364,76,1,146
2615,51.218000000000096,2,500,0.25,0.0,259,60,12,235
2616,-23.708000000000045,0,500,0.0,0.0,256,64,3,164
2617,-28.286000000000037,0,500,0.0,0.0,357,77,4,145
2618,50.87400000000008,2,500,0.25,0.0,205,47,22,233
2619,-22.792000000000044,0,500,0.0,0.0,257,73,2,153
2620,-19.21600000000003,0,500,0.0,0.0,234,39,2,120
2621,-21.29400000000003,0,500,0.0,0.0,294,69,7,162
2622,-15.343999999999925,0,500,0.0,0.0,185,42,2,125
2623,-15.579999999999865,0,500,0.0,0.0,137,31,10,121
2624,-13.935999999999877,0,500,0.0,0.0,196,42,15,166
2625,-11.399999999999949,0,500,0.0,0.0,197,45,19,239
2626,-14.51399999999989,0,500,0.0,0.0,211,50,20,176
2627,-14.935999999999883,0,500,0.0,0.0,295,39,15,153
2628,-15.053999999999895,0,500,0.0,0.0,291,53,28,182
2629,-13.821999999999928,0,500,0.0,0.0,225,50,17,190
2630,-7.820000000000005,0,500,0.0,0.0,343,45,49,339
2631,-13.237999999999937,0,500,0.0,0.0,763,59,60,211
2632,23.626000000000236,1,500,0.125,0.0,370,51,59,311
2633,-12.83799999999996,0,500,0.0,0.0,679,75,74,266
2634,-15.969999999999944,0,500,0.0,0.0,661,79,82,276
2635,-15.419999999999908,0,500,0.0,0.0,755,71,62,223
2636,-14.12999999999993,0,500,0.0,0.0,690,77,64,256
2637,55.262000000000235,2,500,0.25,0.0,388,56,54,322
2638,-14.47399999999994,0,500,0.0,0.0,761,62,75,223
2639,16.140000000000033,1,500,0.125,0.0,382,30,53,228
2640,-17.231999999999896,0,500,0.0,0.0,732,89,67,243
2641,-18.570000000000004,0,500,0.0,0.0,613,55,75,210
2642,84.61999999999945,3,500,0.375,0.0,448,50,70,309
2643,51.50000000000019,2,500,0.25,0.0,672,72,63,280
2644,90.0180000000001,3,500,0.375,0.0,197,47,17,302
2645,59.234,2,500,0.25,0.0,368,58,52,379
2646,22.14600000000038,1,500,0.125,0.0,541,70,64,295
2647,-9.913999999999994,0,500,0.0,0.0,534,52,57,210
2648,20.8200000000003,1,500,0.125,0.0,296,51,22,223
2649,-18.299999999999883,0,500,0.0,0.0,759,67,89,226
2650,-5.514000000000012,0,500,0.0,0.0,499,43,77,321
2651,-15.695999999999867,0,500,0.0,0.0,124,31,9,119
2652,30.373999999999974,1,500,0.125,0.0,377,56,65,425
2653,2.525999999999998,0,500,0.0,0.0,408,48,62,426
2654,-2.5240000000000045,0,500,0.0,0.0,324,58,66,450
2655,-6.152000000000007,0,500,0.0,0.0,263,37,52,377
2656,-15.52999999999994,0,500,0.0,0.0,576,83,52,230
2657,-9.848000000000003,0,500,0.0,0.0,160,40,31,398
2658,-10.281999999999995,0,500,0.0,0.0,656,86,57,281
2659,-10.185999999999977,0,500,0.0,0.0,496,68,55,332
2660,58.60999999999996,2,500,0.25,0.0,527,65,54,343
2661,15.48600000000035,1,500,0.125,0.0,14,10,5,86
2662,-14.517999999999935,0,500,0.0,0.0,658,60,80,282
2663,-8.469999999999981,0,500,0.0,0.0,611,73,62,280
2664,-14.08799999999995,0,500,0.0,0.0,413,50,30,212
2665,80.52199999999948,3,500,0.375,0.0,549,49,60,241
2666,43.07400000000022,2,500,0.25,0.0,442,10,59,143
2667,11.118000000000245,1,500,0.125,0.0,216,14,39,161
2668,14.230000000000295,1,500,0.125,0.0,177,22,52,204
2669,14.858000000000311,1,500,0.125,0.0,236,17,41,166
2670,48.0600000000003,2,500,0.25,0.0,194,41,20,146
2671,-10.039999999999973,0,500,0.0,0.0,537,43,55,262
2672,-10.711999999999978,0,500,0.0,0.0,702,60,71,259
2673,23.184000000000154,1,500,0.125,0.0,505,43,55,286
2674,14.490000000000373,1,500,0.125,0.0,110,22,7,89
2675,26.894000000000315,1,500,0.125,0.0,343,45,67,360
2676,-14.597999999999935,0,500,0.0,0.0,774,67,69,213
2677,-0.32000000000000633,0,500,0.0,0.0,220,20,63,366
2678,-12.279999999999935,0,500,0.0,0.0,408,66,22,187
2679,80.34999999999783,3,500,0.375,0.0,399,11,62,168
2680,20.360000000000362,1,500,0.125,0.0,294,75,28,268
2681,17.74600000000038,1,500,0.125,0.0,152,44,9,174
2682,24.29800000000045,1,500,0.125,0.0,225,14,58,285
2683,63.04800000000002,2,500,0.25,0.0,310,31,63,416
2684,30.218000000000266,1,500,0.125,0.0,340,52,43,337
2685,18.602000000000306,1,500,0.125,0.0,316,53,18,208
2686,19.078000000000404,1,500,0.125,0.0,223,51,21,210
2687,-14.859999999999932,0,500,0.0,0.0,738,64,81,255
2688,-7.200000000000006,0,500,0.0,0.0,235,9,63,276
2689,17.940000000000044,1,500,0.125,0.0,648,70,68,319
2690,-13.35399999999995,0,500,0.0,0.0,697,83,67,291
2691,-15.471999999999936,0,500,0.0,0.0,735,80,75,258
2692,56.68999999999997,2,500,0.25,0.0,261,57,25,337
2693,14.168000000000081,1,500,0.125,0.0,751,67,65,235
2694,30.41200000000031,1,500,0.125,0.0,173,74,25,425
2695,56.676000000000265,2,500,0.25,0.0,170,11,63,350
2696,-13.305999999999951,0,500,0.0,0.0,721,81,79,268
2697,19.422000000000107,1,500,0.125,0.0,656,58,72,277
2698,52.910000000000196,2,500,0.25,0.0,234,14,48,307
2699,28.638000000000115,1,500,0.125,0.0,254,67,26,391
2700,32.567999999999756,1,500,0.125,0.0,90,71,24,458
2701,-12.51199999999996,0,500,0.0,0.0,482,61,57,326
2702,-11.965999999999967,0,500,0.0,0.0,658,78,93,335
2703,-14.531999999999933,0,500,0.0,0.0,744,74,63,250
2704,53.60600000000011,2,500,0.25,0.0,551,70,61,297
2705,-7.1339999999999995,0,500,0.0,0.0,729,63,75,259
2706,-21.305999999999997,0,500,0.0,0.0,238,22,65,346
2707,-10.059999999999992,0,500,0.0,0.0,654,73,70,308
2708,-1.776000000000007,0,500,0.0,0.0,413,72,64,420
2709,50.51000000000012,2,500,0.25,0.0,342,11,63,244
2710,50.86800000000008,2,500,0.25,0.0,363,44,51,276
2711,-4.424000000000005,0,500,0.0,0.0,460,72,69,442
2712,-9.895999999999985,0,500,0.0,0.0,651,65,65,289
2713,-11.281999999999979,0,500,0.0,0.0,676,54,60,207
2714,-13.673999999999955,0,500,0.0,0.0,713,87,69,267
2715,82.35999999999875,3,500,0.375,0.0,334,38,33,216
2716,-7.182000000000006,0,500,0.0,0.0,535,50,62,245
2717,79.0579999999983,3,500,0.375,0.0,630,55,68,241
2718,-12.09399999999997,0,500,0.0,0.0,620,66,70,257
2719,52.40199999999998,2,500,0.25,0.0,628,70,71,293
2720,88.66199999999954,3,500,0.375,0.0,353,56,63,356
2721,50.82800000000011,2,500,0.25,0.0,330,32,54,289
2722,78.35399999999913,3,500,0.375,0.0,418,75,26,230
2723,-13.729999999999947,0,500,0.0,0.0,619,78,76,289
2724,21.858000000000267,1,500,0.125,0.0,177,27,37,247
2725,-5.200000000000007,0,500,0.0,0.0,521,56,70,381
2726,-6.790000000000004,0,500,0.0,0.0,494,65,73,408
2727,-12.851999999999963,0,500,0.0,0.0,683,71,68,292
2728,0.7539999999999919,0,500,0.0,0.0,560,62,76,437
2729,60.731999999999815,2,500,0.25,0.0,385,59,58,449
2730,49.864000000000246,2,500,0.25,0.0,612,78,54,276
2731,-6.854000000000007,0,500,0.0,0.0,305,52,63,416
2732,-11.490000000000016,0,500,0.0,0.0,335,41,59,345
2733,-23.680000000000028,0,500,0.0,0.0,314,4,78,212
2734,49.21800000000021,2,500,0.25,0.0,89,16,18,117
2735,2.305999999999953,1,500,0.125,0.0,363,5,78,169
2736,47.58800000000025,2,500,0.25,0.0,370,11,66,190
2737,77.89399999999972,3,500,0.375,0.0,293,23,47,248
2738,-23.46800000000003,0,500,0.0,0.0,339,3,77,177
2739,11.52799999999997,1,500,0.125,0.0,352,21,55,209
2740,45.74200000000004,2,500,0.25,0.0,336,18,52,167
2741,-15.160000000000023,0,500,0.0,0.0,403,36,73,258
2742,-13.612000000000007,0,500,0.0,0.0,329,3,66,182
2743,-13.701999999999916,0,500,0.0,0.0,353,6,72,166
2744,52.25400000000016,2,500,0.25,0.0,306,4,80,208
2745,81.50599999999925,3,500,0.375,0.0,320,42,56,269
2746,58.767999999999944,2,500,0.25,0.0,327,46,75,384
2747,53.579999999999714,2,500,0.25,0.0,311,13,87,225
2748,-21.102,0,500,0.0,0.0,230,9,65,192
2749,-6.238000000000007,0,500,0.0,0.0,308,25,78,308
2750,53.330000000000034,2,500,0.25,0.0,350,13,65,202
2751,50.160000000000174,2,500,0.25,0.0,112,11,27,173
2752,114.19999999999901,4,500,0.5,0.0,378,26,61,247
2753,21.907999999999987,1,500,0.125,0.0,386,25,58,236
2754,80.58799999999908,3,500,0.375,0.0,299,23,55,181
2755,-16.32400000000001,0,500,0.0,0.0,428,23,73,223
2756,27.83200000000034,1,500,0.125,0.0,283,18,63,333
2757,54.17200000000011,2,500,0.25,0.0,254,27,47,289
2758,21.138000000000098,1,500,0.125,0.0,391,41,59,298
2759,33.531999999999876,1,500,0.125,0.0,261,27,73,387
2760,17.574000000000385,1,500,0.125,0.0,350,18,77,209
2761,-12.571999999999942,0,500,0.0,0.0,92,5,49,167
2762,-7.05600000000001,0,500,0.0,0.0,352,16,65,200
2763,45.90800000000014,2,500,0.25,0.0,276,20,57,190
2764,-18.52399999999997,0,500,0.0,0.0,392,10,69,180
2765,54.93999999999997,2,500,0.25,0.0,407,23,61,264
2766,41.9160000000001,2,500,0.25,0.0,416,24,71,191
2767,-27.95600000000005,0,500,0.0,0.0,388,6,69,139
2768,-26.09600000000006,0,500,0.0,0.0,369,2,76,132
2769,-24.068000000000055,0,500,0.0,0.0,376,4,62,138
2770,-23.450000000000045,0,500,0.0,0.0,395,3,64,122
2771,74.48199999999947,3,500,0.375,0.0,373,18,72,191
2772,-30.244000000000053,0,500,0.0,0.0,343,2,84,162
2773,-29.156000000000052,0,500,0.0,0.0,381,2,75,136
2774,-18.66000000000002,0,500,0.0,0.0,369,21,67,243
2775,-29.582000000000054,0,500,0.0,0.0,377,4,68,140
2776,80.55800000000025,3,500,0.375,0.0,370,21,65,204
2777,46.25200000000025,2,500,0.25,0.0,221,20,38,150
2778,81.84199999999866,3,500,0.375,0.0,400,22,67,226
2779,-26.97400000000004,0,500,0.0,0.0,350,7,79,157
2780,-25.684000000000058,0,500,0.0,0.0,351,5,67,133
2781,-33.13200000000004,0,500,0.0,0.0,392,1,74,118
2782,43.43600000000011,2,500,0.25,0.0,292,20,49,175
2783,14.412000000000024,1,500,0.125,0.0,259,28,31,131
2784,10.55600000000002,1,500,0.125,0.0,265,21,47,139
2785,38.49000000000002,2,500,0.25,0.0,372,15,78,203
2786,-23.678000000000036,0,500,0.0,0.0,300,6,75,233
2787,20.006000000000135,1,500,0.125,0.0,338,26,63,265
2788,39.528000000000034,2,500,0.25,0.0,381,11,75,209
2789,44.56600000000005,2,500,0.25,0.0,178,20,40,200
2790,18.958000000000165,1,500,0.125,0.0,592,71,78,325
2791,46.61200000000018,2,500,0.25,0.0,214,16,36,159
2792,32.74600000000016,1,500,0.125,0.0,367,52,65,498
2793,144.7740000000014,5,500,0.625,0.0,373,32,59,260
2794,22.688000000000233,1,500,0.125,0.0,352,36,62,346
2795,26.08800000000029,1,500,0.125,0.0,376,50,76,404
2796,79.35799999999907,3,500,0.375,0.0,582,56,74,238
2797,51.32400000000005,2,500,0.25,0.0,514,62,51,302
2798,-8.588000000000003,0,500,0.0,0.0,465,57,72,384
2799,52.14400000000014,2,500,0.25,0.0,332,38,48,268
2800,77.0759999999998,3,500,0.375,0.0,328,37,35,262
2801,14.918000000000054,1,500,0.125,0.0,640,73,69,255
2802,44.94000000000019,2,500,0.25,0.0,627,71,58,254
2803,-11.459999999999976,0,500,0.0,0.0,684,73,71,284
2804,17.764000000000152,1,500,0.125,0.0,552,60,61,257
2805,22.848000000000013,1,500,0.125,0.0,386,60,78,406
2806,-2.060000000000001,0,500,0.0,0.0,304,43,67,460
2807,-6.464000000000004,0,500,0.0,0.0,389,35,61,352
2808,-1.2920000000000065,0,500,0.0,0.0,309,31,74,453
2809,-1.7400000000000058,0,500,0.0,0.0,317,47,72,449
2810,93.05199999999951,3,500,0.375,0.0,211,34,65,441
2811,50.366000000000206,2,500,0.25,0.0,352,29,82,292
2812,52.26000000000009,2,500,0.25,0.0,458,53,81,344
2813,0.45199999999999513,0,500,0.0,0.0,204,36,46,489
2814,-5.966000000000006,0,500,0.0,0.0,304,39,52,400
2815,-4.642000000000005,0,500,0.0,0.0,236,47,52,417
2816,-4.730000000000001,0,500,0.0,0.0,173,33,69,422
2817,78.35799999999806,3,500,0.375,0.0,388,19,64,186
2818,53.124,2,500,0.25,0.0,215,52,54,365
2819,-3.056000000000004,0,500,0.0,0.0,247,32,61,392
2820,20.43000000000033,1,500,0.125,0.0,133,51,20,266
2821,-7.872000000000012,0,500,0.0,0.0,317,54,58,360
2822,-7.138000000000007,0,500,0.0,0.0,253,34,66,392
2823,-8.641999999999998,0,500,0.0,0.0,432,46,63,332
2824,-21.27200000000002,0,500,0.0,0.0,387,19,68,190
2825,-0.9840000000000052,0,500,0.0,0.0,215,46,66,473
2826,-11.08999999999998,0,500,0.0,0.0,458,45,57,277
2827,-8.092000000000006,0,500,0.0,0.0,372,67,58,348
2828,0.8419999999999928,0,500,0.0,0.0,254,56,62,449
2829,-2.6580000000000052,0,500,0.0,0.0,279,43,48,427
2830,0.04399999999999618,0,500,0.0,0.0,279,62,47,472
2831,91.33999999999943,3,500,0.375,0.0,300,44,60,393
2832,1.8519999999999954,0,500,0.0,0.0,310,40,67,414
2833,53.452000000000155,2,500,0.25,0.0,196,37,49,248
2834,180.48600000000016,6,500,0.75,0.0,455,46,68,305
2835,47.26400000000025,2,500,0.25,0.0,693,70,68,262
2836,92.44399999999966,3,500,0.375,0.0,434,56,74,439
2837,91.67199999999961,3,500,0.375,0.0,419,69,93,474
2838,15.96600000000008,1,500,0.125,0.0,218,30,34,200
2839,-13.789999999999933,0,500,0.0,0.0,574,44,64,242
2840,-16.209999999999916,0,500,0.0,0.0,782,68,56,204
2841,-17.948000000000008,0,500,0.0,0.0,242,37,28,217
2842,-15.925999999999927,0,500,0.0,0.0,757,61,74,224
2843,80.96799999999938,3,500,0.375,0.0,312,35,47,210
2844,-12.293999999999956,0,500,0.0,0.0,604,62,65,263
2845,-13.423999999999962,0,500,0.0,0.0,652,78,72,296
2846,48.20200000000025,2,500,0.25,0.0,279,56,25,183
2847,-19.349999999999856,0,500,0.0,0.0,757,69,86,220
2848,-14.629999999999937,0,500,0.0,0.0,566,56,60,236
2849,19.918000000000358,1,500,0.125,0.0,380,30,60,243
2850,56.426000000000045,2,500,0.25,0.0,279,52,35,298
2851,78.14599999999811,3,500,0.375,0.0,399,13,67,166
2852,-10.052000000000007,0,500,0.0,0.0,651,72,73,336
2853,49.60600000000011,2,500,0.25,0.0,131,34,23,212
2854,55.81599999999993,2,500,0.25,0.0,339,26,53,285
2855,48.64000000000014,2,500,0.25,0.0,297,30,41,186
2856,-13.759999999999959,0,500,0.0,0.0,629,57,75,217
2857,55.035999999999994,2,500,0.25,0.0,271,45,43,294
2858,-10.57199999999998,0,500,0.0,0.0,744,63,71,242
2859,60.897999999999705,2,500,0.25,0.0,316,43,69,403
2860,-16.285999999999863,0,500,0.0,0.0,322,3,48,95
2861,14.59800000000009,1,500,0.125,0.0,283,18,50,201
2862,12.134000000000126,1,500,0.125,0.0,418,36,61,196
2863,63.68599999999966,2,500,0.25,0.0,148,23,68,412
2864,52.000000000000135,2,500,0.25,0.0,214,33,40,243
2865,-13.04799999999997,0,500,0.0,0.0,677,67,77,261
2866,64.66399999999935,2,500,0.25,0.0,92,10,53,367
2867,57.22599999999986,2,500,0.25,0.0,114,18,50,294
2868,-14.19599999999994,0,500,0.0,0.0,755,64,72,225
2869,80.76199999999956,3,500,0.375,0.0,81,13,27,202
2870,58.855999999999824,2,500,0.25,0.0,64,9,46,286
2871,66.98199999999973,2,500,0.25,0.0,43,9,55,411
2872,-16.009999999999895,0,500,0.0,0.0,457,67,28,185
2873,95.28999999999981,3,500,0.375,0.0,151,22,52,397
2874,-25.446000000000048,0,500,0.0,0.0,114,12,22,78
2875,85.71199999999848,3,500,0.375,0.0,238,18,56,241
2876,56.20799999999997,2,500,0.25,0.0,210,42,32,297
2877,43.876000000000175,2,500,0.25,0.0,541,60,67,213
2878,50.99600000000004,2,500,0.25,0.0,201,39,32,232
