episodio,recompensa,entregas,steps,taxa_sucesso,colisoes,falha_r1,falha_r2,distancia_percorrida
1,-11.515000000000004,0,500,0.0,123,69,61,536
2,-5.994999999999964,0,500,0.0,116,63,62,538
3,142.1899999999999,6,500,0.75,144,64,60,518
4,298.84000000000015,8,400,1.0,107,49,49,422
5,118.68999999999994,5,500,0.625,171,64,63,485
6,14.665000000000113,1,500,0.125,119,57,62,534
7,120.96000000000018,5,500,0.625,148,66,62,516
8,176.85499999999956,7,500,0.875,107,61,61,537
9,145.26499999999982,6,500,0.75,146,63,61,477
10,291.3799999999997,8,479,1.0,146,54,57,476
11,297.79000000000013,8,319,1.0,78,38,40,330
12,-5.589999999999986,0,500,0.0,118,64,61,527
13,296.44500000000016,8,478,1.0,106,50,64,485
14,301.2949999999979,8,482,1.0,100,65,63,499
15,287.8349999999996,8,431,1.0,79,64,64,453
16,302.88999999999896,8,371,1.0,93,48,56,382
17,-6.22999999999994,0,500,0.0,124,75,57,506
18,295.1850000000002,8,399,1.0,90,45,55,407
19,-10.924999999999997,0,500,0.0,94,62,73,580
20,304.87499999999943,8,330,1.0,85,40,39,326
21,17.76500000000006,1,500,0.125,148,75,63,525
22,293.1050000000002,8,492,1.0,143,61,71,527
23,147.17999999999807,6,500,0.75,99,66,60,508
24,-10.419999999999943,0,500,0.0,167,51,62,469
25,172.4849999999978,7,500,0.875,152,48,60,458
26,170.7649999999982,7,500,0.875,125,69,63,475
27,305.1549999999999,8,216,1.0,43,27,26,216
28,94.54000000000025,4,500,0.5,155,68,50,496
29,169.7899999999963,7,500,0.875,136,67,79,496
30,288.49499999999995,8,498,1.0,96,65,74,538
31,286.875,8,472,1.0,122,68,65,496
32,172.45499999999888,7,500,0.875,137,61,54,468
33,171.19999999999968,7,500,0.875,142,67,60,507
34,93.49000000000002,4,500,0.5,137,61,72,517
35,298.56500000000034,8,437,1.0,143,48,49,418
36,61.46499999999969,3,500,0.375,146,62,77,512
37,298.74000000000007,8,356,1.0,78,49,52,377
38,309.04999999999967,8,279,1.0,65,23,40,289
39,21.34500000000006,1,500,0.125,111,70,53,528
40,305.21999999999974,8,295,1.0,84,36,46,280
41,169.36999999999662,7,500,0.875,129,73,62,519
42,165.7400000000001,7,500,0.875,123,58,61,505
43,304.449999999999,8,318,1.0,83,39,40,287
44,169.339999999996,7,500,0.875,142,80,71,483
45,172.10999999999657,7,500,0.875,128,63,59,470
46,296.85499999999996,8,365,1.0,78,39,63,379
47,303.97999999999996,8,261,1.0,62,28,46,271
48,143.62499999999625,6,500,0.75,146,68,68,460
49,175.16499999999544,7,500,0.875,118,53,60,483
50,114.16000000000099,5,500,0.625,114,67,66,511
51,302.3199999999999,8,379,1.0,109,53,50,383
52,302.88,8,261,1.0,62,44,31,271
53,171.55999999999904,7,500,0.875,126,80,56,504
54,306.0049999999992,8,267,1.0,64,31,28,256
55,88.83500000000019,4,500,0.5,130,57,71,523
56,37.259999999999025,2,500,0.25,136,51,66,453
57,170.9799999999985,7,500,0.875,179,84,45,473
58,306.7049999999973,8,379,1.0,97,41,48,378
59,300.04999999999603,8,494,1.0,154,59,58,432
60,37.30499999999861,2,500,0.25,171,47,75,466
61,89.71500000000039,4,500,0.5,155,79,63,479
62,301.0449999999999,8,363,1.0,115,44,35,342
63,112.67500000000085,5,500,0.625,155,69,62,476
64,92.36000000000064,4,500,0.5,118,49,52,450
65,302.20999999999947,8,421,1.0,128,59,30,409
66,173.55499999999608,7,500,0.875,144,73,46,464
67,304.64999999999725,8,386,1.0,76,50,46,376
68,174.479999999996,7,500,0.875,151,75,68,537
69,65.71500000000066,3,500,0.375,126,44,62,433
70,65.715000000001,3,500,0.375,132,45,55,419
71,175.60999999999424,7,500,0.875,91,47,58,447
72,169.9999999999996,7,500,0.875,149,65,58,468
73,311.7049999999996,8,174,1.0,41,26,17,176
74,175.26999999999538,7,500,0.875,101,64,61,499
75,144.57499999999655,6,500,0.75,124,63,59,473
76,298.67499999999694,8,496,1.0,118,61,62,443
77,116.81500000000032,5,500,0.625,114,58,68,489
78,304.3899999999969,8,446,1.0,67,43,47,422
79,299.20500000000044,8,440,1.0,88,45,50,362
80,36.909999999998405,2,500,0.25,151,52,49,421
81,306.8349999999982,8,362,1.0,64,37,30,332
82,9.37000000000022,1,500,0.125,161,74,68,562
83,97.07500000000014,4,500,0.5,91,58,55,516
84,309.9799999999992,8,273,1.0,55,37,24,291
85,145.3049999999987,6,500,0.75,143,66,60,486
86,38.244999999999,2,500,0.25,152,61,80,514
87,-19.07499999999983,0,500,0.0,123,80,77,569
88,175.30499999999503,7,500,0.875,109,48,67,469
89,175.0649999999947,7,500,0.875,143,53,61,468
90,176.20499999999532,7,500,0.875,124,73,56,524
91,174.02499999999617,7,500,0.875,137,84,64,551
92,65.31000000000003,3,500,0.375,136,48,64,496
93,175.5449999999946,7,500,0.875,120,57,67,498
94,11.825000000000296,1,500,0.125,178,52,65,488
95,310.9349999999982,8,233,1.0,54,16,24,189
96,9.270000000000259,1,500,0.125,98,58,80,585
97,303.5199999999951,8,454,1.0,99,44,48,376
98,59.74000000000009,3,500,0.375,128,87,67,481
99,64.14000000000055,3,500,0.375,113,68,50,478
100,13.820000000000302,1,500,0.125,109,61,62,553
101,149.01499999999612,6,500,0.75,99,54,61,476
102,172.64499999999978,7,500,0.875,107,52,51,416
103,307.38999999999953,8,303,1.0,56,34,31,264
104,61.30999999999992,3,500,0.375,116,40,52,400
105,95.92000000000067,4,500,0.5,179,47,70,421
106,148.29499999999646,6,500,0.75,92,57,60,492
107,-18.184999999999896,0,500,0.0,148,83,60,568
108,120.82499999999924,5,500,0.625,153,76,33,443
109,173.70999999999853,7,500,0.875,114,55,53,446
110,117.39499999999985,5,500,0.625,100,65,57,433
111,64.56000000000071,3,500,0.375,131,60,65,521
112,91.48000000000039,4,500,0.5,112,52,71,491
113,308.0599999999973,8,316,1.0,66,28,27,241
114,13.085000000000269,1,500,0.125,107,56,75,576
115,92.81000000000007,4,500,0.5,113,78,54,556
116,150.6099999999945,6,500,0.75,89,61,79,563
117,11.385000000000279,1,500,0.125,104,68,65,570
118,7.8500000000002235,1,500,0.125,123,86,67,591
119,176.75499999999468,7,500,0.875,69,52,30,398
120,67.46000000000036,3,500,0.375,102,49,76,531
121,39.87499999999877,2,500,0.25,86,80,40,511
122,63.280000000000626,3,500,0.375,105,80,66,554
123,118.08499999999964,5,500,0.625,127,55,57,437
124,61.72500000000019,3,500,0.375,154,60,62,419
125,34.75999999999837,2,500,0.25,105,63,51,426
126,311.91499999999866,8,199,1.0,34,19,20,187
127,34.98999999999853,2,500,0.25,176,46,94,478
128,36.14999999999877,2,500,0.25,184,75,77,492
129,176.77499999999455,7,500,0.875,104,64,46,471
130,96.4650000000002,4,500,0.5,74,59,54,500
131,32.47499999999847,2,500,0.25,129,44,62,359
132,112.17000000000083,5,500,0.625,236,82,56,419
133,145.2349999999946,6,500,0.75,153,51,68,458
134,176.00499999999664,7,500,0.875,126,61,70,519
135,91.79500000000051,4,500,0.5,160,62,64,476
136,173.31999999999522,7,500,0.875,104,55,62,445
137,169.87499999999545,7,500,0.875,146,70,66,452
138,10.010000000000277,1,500,0.125,154,64,42,469
139,311.22499999999843,8,214,1.0,35,20,10,137
140,173.46999999999568,7,500,0.875,63,41,43,356
141,303.45999999999935,8,379,1.0,64,34,47,275
142,34.284999999999094,2,500,0.25,113,54,63,411
143,144.65999999999374,6,500,0.75,184,59,53,392
144,117.42499999999984,5,500,0.625,120,57,55,417
145,115.49500000000076,5,500,0.625,151,67,43,379
146,311.734999999999,8,196,1.0,37,13,26,170
147,11.300000000000262,1,500,0.125,166,43,84,478
148,34.984999999998514,2,500,0.25,74,82,45,499
149,38.09000000000004,2,500,0.25,156,66,66,517
150,-14.29499999999989,0,500,0.0,132,71,57,537
151,66.67000000000087,3,500,0.375,93,44,46,376
152,34.834999999998544,2,500,0.25,120,66,57,442
153,89.85500000000063,4,500,0.5,121,70,47,418
154,66.48000000000022,3,500,0.375,141,64,66,513
155,174.52999999999466,7,500,0.875,145,43,49,374
156,-16.4449999999999,0,500,0.0,116,80,57,595
157,64.55000000000126,3,500,0.375,89,44,60,416
158,91.16500000000069,4,500,0.5,108,63,59,459
159,92.86000000000057,4,500,0.5,157,66,60,506
160,172.6649999999971,7,500,0.875,84,56,61,432
161,147.4149999999937,6,500,0.75,147,40,59,404
162,115.85000000000103,5,500,0.625,109,61,57,398
163,10.35500000000024,1,500,0.125,159,49,80,471
164,146.5299999999959,6,500,0.75,58,51,21,337
165,307.61999999999756,8,306,1.0,80,26,30,218
166,34.74999999999879,2,500,0.25,121,41,50,338
167,59.60500000000051,3,500,0.375,200,39,63,333
168,143.84999999999644,6,500,0.75,130,63,44,369
169,143.1099999999938,6,500,0.75,116,62,34,336
170,34.369999999999294,2,500,0.25,133,43,51,346
171,7.470000000000284,1,500,0.125,146,43,59,352
172,115.83000000000162,5,500,0.625,79,47,29,270
173,310.4349999999986,8,166,1.0,55,19,15,99
174,169.5549999999941,7,500,0.875,107,79,43,375
175,121.1349999999993,5,500,0.625,114,60,27,392
176,65.86499999999933,3,500,0.375,99,75,60,510
177,32.509999999998534,2,500,0.25,171,46,81,387
178,7.740000000000309,1,500,0.125,121,29,91,428
179,65.99000000000095,3,500,0.375,72,48,26,320
180,34.21999999999832,2,500,0.25,172,51,70,415
181,61.40500000000032,3,500,0.375,112,23,40,218
182,35.019999999997815,2,500,0.25,109,21,43,238
183,175.97499999999434,7,500,0.875,56,36,40,363
184,13.730000000000118,1,500,0.125,148,60,79,569
185,313.6849999999995,8,109,1.0,17,8,11,78
186,63.93500000000077,3,500,0.375,133,53,59,453
187,41.55999999999869,2,500,0.25,155,47,65,497
188,-16.194999999999865,0,500,0.0,137,79,57,520
189,37.04999999999893,2,500,0.25,119,60,83,570
190,65.06000000000093,3,500,0.375,107,36,39,307
191,118.98999999999968,5,500,0.625,67,25,41,312
192,10.00000000000027,1,500,0.125,132,57,76,497
193,63.950000000001246,3,500,0.375,112,43,56,367
194,65.74500000000081,3,500,0.375,62,45,27,343
195,115.70500000000239,5,500,0.625,58,21,46,242
196,12.405000000000209,1,500,0.125,126,61,68,524
197,96.58500000000063,4,500,0.5,101,54,46,471
198,-20.594999999999807,0,500,0.0,140,62,61,430
199,90.5850000000022,4,500,0.5,66,33,31,293
200,147.2449999999942,6,500,0.75,77,76,28,401
201,303.0499999999971,8,429,1.0,114,27,22,203
202,119.56000000000004,5,500,0.625,158,45,49,368
203,41.549999999999045,2,500,0.25,128,45,62,497
204,65.14000000000128,3,500,0.375,116,32,56,356
205,89.0350000000009,4,500,0.5,134,69,44,404
206,93.22000000000041,4,500,0.5,165,66,67,475
207,86.9500000000017,4,500,0.5,123,23,84,310
208,116.74500000000126,5,500,0.625,128,44,41,310
209,87.3049999999998,4,500,0.5,122,39,16,170
210,307.3199999999995,8,236,1.0,74,15,32,143
211,10.445000000000247,1,500,0.125,170,50,49,403
212,7.250000000000289,1,500,0.125,170,64,69,444
213,115.20000000000118,5,500,0.625,91,39,17,184
214,116.46000000000049,5,500,0.625,54,10,26,132
215,30.21499999999917,2,500,0.25,213,63,27,223
216,116.36499999999907,5,500,0.625,122,39,35,241
217,307.3099999999964,8,284,1.0,7,4,8,70
218,39.3299999999996,2,500,0.25,111,48,42,396
219,173.61999999999216,7,500,0.875,54,14,45,255
220,142.0399999999984,6,500,0.75,115,53,10,185
221,114.91000000000149,5,500,0.625,191,27,49,248
222,8.705000000000307,1,500,0.125,132,18,67,312
223,309.33999999999776,8,210,1.0,13,8,13,71
224,10.050000000000265,1,500,0.125,185,42,78,441
225,172.4900000000015,7,500,0.875,79,20,37,243
226,114.77499999999885,5,500,0.625,178,53,75,412
227,118.2350000000015,5,500,0.625,65,37,25,257
228,120.20500000000021,5,500,0.625,137,48,48,395
229,43.47499999999892,2,500,0.25,175,86,69,652
230,116.40000000000077,5,500,0.625,104,41,53,348
231,144.45000000000098,6,500,0.75,92,61,36,341
232,32.89499999999758,2,500,0.25,109,39,29,227
233,32.07499999999924,2,500,0.25,205,37,68,326
234,11.53500000000019,1,500,0.125,102,36,68,429
235,117.30500000000039,5,500,0.625,173,40,79,428
236,36.71499999999807,2,500,0.25,86,16,68,317
237,117.91500000000005,5,500,0.625,58,23,50,276
238,90.68000000000097,4,500,0.5,117,36,49,326
239,-16.47999999999979,0,500,0.0,107,63,54,453
240,300.0949999999952,8,420,1.0,87,19,16,94
241,302.3899999999999,8,393,1.0,112,51,29,250
242,170.75499999999457,7,500,0.875,25,31,37,239
243,59.765000000000654,3,500,0.375,196,28,64,282
244,10.490000000000304,1,500,0.125,121,68,71,535
245,65.32000000000076,3,500,0.375,118,45,53,390
246,142.2899999999986,6,500,0.75,155,25,43,220
247,116.9250000000012,5,500,0.625,130,29,75,367
248,65.20499999999953,3,500,0.375,110,55,46,424
249,9.700000000000204,1,500,0.125,208,62,68,464
250,89.71499999999996,4,500,0.5,110,53,22,279
251,144.14499999999742,6,500,0.75,158,51,64,372
252,120.95500000000126,5,500,0.625,53,15,69,391
253,174.6899999999953,7,500,0.875,47,32,42,324
254,170.83499999999773,7,500,0.875,106,40,37,254
255,298.65999999999946,8,415,1.0,130,9,51,142
256,142.969999999996,6,500,0.75,45,14,22,126
257,169.17999999999668,7,500,0.875,111,44,62,316
258,88.56000000000132,4,500,0.5,145,50,63,365
259,35.32999999999973,2,500,0.25,186,56,58,428
260,118.19000000000084,5,500,0.625,128,54,63,442
261,91.37999999999988,4,500,0.5,172,75,77,508
262,147.43999999999482,6,500,0.75,93,47,34,341
263,38.35999999999866,2,500,0.25,57,38,81,479
264,65.02500000000138,3,500,0.375,65,28,42,301
265,9.000000000000197,1,500,0.125,149,60,54,494
266,-16.30499999999986,0,500,0.0,93,47,61,425
267,87.45000000000202,4,500,0.5,174,42,45,253
268,64.15000000000035,3,500,0.375,199,79,62,506
269,6.180000000000215,1,500,0.125,104,38,87,403
270,169.57999999999706,7,500,0.875,105,31,24,175
271,92.55500000000046,4,500,0.5,192,51,75,481
272,39.96499999999854,2,500,0.25,252,71,70,539
273,7.100000000000297,1,500,0.125,273,46,65,373
274,89.04000000000137,4,500,0.5,64,44,31,258
275,16.31000000000036,1,500,0.125,115,34,61,499
276,10.895000000000236,1,500,0.125,143,45,62,440
277,114.16499999999989,5,500,0.625,225,16,81,273
278,1.4900000000002518,1,500,0.125,209,64,77,399
279,90.59000000000053,4,500,0.5,188,58,41,365
280,115.09000000000037,5,500,0.625,113,46,27,223
281,309.42499999999757,8,207,1.0,15,8,11,82
282,62.6950000000015,3,500,0.375,108,16,51,252
283,33.13999999999825,2,500,0.25,404,58,70,378
284,9.800000000000326,1,500,0.125,91,30,60,344
285,116.77999999999915,5,500,0.625,165,60,29,313
286,37.054999999998465,2,500,0.25,145,70,67,474
287,6.4350000000004055,1,500,0.125,233,55,61,360
288,33.21999999999804,2,500,0.25,118,45,67,352
289,34.314999999998236,2,500,0.25,30,84,17,330
290,89.62500000000115,4,500,0.5,148,66,42,355
291,36.469999999998144,2,500,0.25,99,67,23,332
292,117.7200000000023,5,500,0.625,62,17,36,213
293,8.335000000000353,1,500,0.125,141,38,35,278
294,67.2299999999994,3,500,0.375,158,65,111,667
295,143.40999999999346,6,500,0.75,50,18,34,194
296,35.10999999999824,2,500,0.25,25,35,13,192
297,34.549999999997794,2,500,0.25,107,41,31,243
298,298.6549999999989,8,486,1.0,79,23,40,220
299,5.040000000000291,1,500,0.125,194,67,73,419
300,116.99999999999987,5,500,0.625,142,44,47,325
301,65.31999999999778,3,500,0.375,40,7,23,144
302,171.2749999999922,7,500,0.875,12,7,34,164
303,6.990000000000209,1,500,0.125,201,35,72,395
304,116.40500000000122,5,500,0.625,86,27,57,316
305,143.95999999999174,6,500,0.75,54,22,26,174
306,93.08499999999988,4,500,0.5,123,60,38,396
307,36.46499999999996,2,500,0.25,131,60,19,324
308,304.5099999999976,8,383,1.0,71,31,31,248
309,142.1299999999944,6,500,0.75,61,25,12,119
310,63.864999999999434,3,500,0.375,115,41,81,499
311,117.02500000000104,5,500,0.625,140,64,30,317
312,39.41499999999884,2,500,0.25,155,82,80,602
313,144.32499999999857,6,500,0.75,17,21,21,161
314,115.09500000000212,5,500,0.625,76,25,21,181
315,145.84499999999153,6,500,0.75,46,19,15,177
316,303.5299999999997,8,396,1.0,41,33,19,198
317,92.23500000000003,4,500,0.5,74,63,56,484
318,8.610000000000356,1,500,0.125,151,36,37,273
319,59.81500000000063,3,500,0.375,144,44,35,252
320,-20.64499999999973,0,500,0.0,126,18,65,280
321,5.05000000000035,1,500,0.125,207,55,75,399
322,117.96999999999802,5,500,0.625,264,75,38,385
323,34.62499999999804,2,500,0.25,227,67,45,384
324,168.19999999999663,7,500,0.875,93,45,36,273
325,65.1099999999979,3,500,0.375,119,53,44,325
326,89.01000000000207,4,500,0.5,71,43,39,267
327,147.99999999999415,6,500,0.75,58,38,18,274
328,169.91499999999402,7,500,0.875,34,32,15,162
329,312.0249999999988,8,151,1.0,10,7,16,94
330,144.87499999999304,6,500,0.75,169,48,33,294
331,169.10999999999532,7,500,0.875,57,29,29,176
332,114.45500000000109,5,500,0.625,116,36,46,283
333,68.27500000000092,3,500,0.375,78,66,30,421
334,303.49999999999693,8,374,1.0,47,20,31,191
335,10.260000000000273,1,500,0.125,47,25,35,248
336,117.78999999999905,5,500,0.625,34,19,22,181
337,143.34499999999846,6,500,0.75,71,28,27,218
338,37.97999999999843,2,500,0.25,97,29,39,314
339,148.6249999999952,6,500,0.75,50,26,66,409
340,93.3100000000019,4,500,0.5,34,23,15,150
341,119.97999999999938,5,500,0.625,33,34,13,259
342,117.88000000000052,5,500,0.625,112,56,32,330
343,62.685000000000215,3,500,0.375,38,24,22,177
344,89.2200000000021,4,500,0.5,75,39,32,236
345,62.27500000000139,3,500,0.375,88,64,29,334
346,173.50499999999886,7,500,0.875,49,60,15,317
347,63.42000000000123,3,500,0.375,118,49,13,234
348,94.92499999999934,4,500,0.5,93,95,44,559
349,118.46000000000055,5,500,0.625,62,20,49,299
350,146.57999999999453,6,500,0.75,86,67,32,417
351,169.6949999999998,7,500,0.875,68,28,36,213
352,67.61999999999976,3,500,0.375,176,65,82,585
353,115.19999999999972,5,500,0.625,141,24,54,242
354,142.7150000000001,6,500,0.75,19,11,14,96
355,89.73500000000269,4,500,0.5,37,11,30,162
356,88.94000000000213,4,500,0.5,19,15,6,83
357,63.710000000000626,3,500,0.375,65,44,40,322
358,93.7350000000007,4,500,0.5,146,72,42,461
359,296.3649999999926,8,468,1.0,75,25,25,189
360,34.884999999997824,2,500,0.25,87,25,31,201
361,90.71000000000171,4,500,0.5,98,42,47,337
362,145.09499999999724,6,500,0.75,68,23,41,249
363,113.5299999999985,5,500,0.625,276,71,55,340
364,309.3549999999971,8,230,1.0,27,11,22,122
365,91.69500000000052,4,500,0.5,28,19,16,200
366,115.23500000000077,5,500,0.625,112,49,52,336
367,38.58499999999786,2,500,0.25,77,49,19,299
368,305.21499999999736,8,295,1.0,55,24,12,119
369,-9.630000000000067,1,500,0.125,84,30,20,142
370,176.63499999999877,7,500,0.875,48,16,43,322
371,61.9850000000013,3,500,0.375,134,40,44,278
372,29.369999999999116,2,500,0.25,140,86,29,309
373,169.81999999999127,7,500,0.875,26,15,9,84
374,145.89999999999677,6,500,0.75,35,47,9,236
375,170.42999999999824,7,500,0.875,52,20,42,246
376,89.64000000000163,4,500,0.5,97,46,36,280
377,10.020000000000348,1,500,0.125,51,23,22,205
378,87.68500000000192,4,500,0.5,72,40,63,382
379,144.06999999999377,6,500,0.75,22,55,11,252
380,63.385000000001526,3,500,0.375,102,35,52,312
381,7.845000000000304,1,500,0.125,96,26,38,253
382,171.56499999999855,7,500,0.875,97,64,32,341
383,143.66499999999925,6,500,0.75,57,34,56,315
384,88.91500000000231,4,500,0.5,100,51,13,223
385,91.50000000000159,4,500,0.5,78,24,41,283
386,35.69999999999812,2,500,0.25,182,47,63,368
387,117.30499999999954,5,500,0.625,78,41,13,213
388,91.49500000000116,4,500,0.5,215,67,37,373
389,171.20499999999413,7,500,0.875,74,19,15,137
390,310.0899999999963,8,273,1.0,23,15,25,186
391,91.24000000000153,4,500,0.5,72,26,32,275
392,9.98000000000028,1,500,0.125,101,63,59,496
393,168.35999999999174,7,500,0.875,88,42,8,134
394,35.81499999999816,2,500,0.25,156,45,61,387
395,116.32499999999943,5,500,0.625,265,57,32,296
396,90.56500000000113,4,500,0.5,144,65,45,385
397,168.7249999999925,7,500,0.875,200,72,32,309
398,3.91500000000027,1,500,0.125,96,37,28,210
399,89.20000000000039,4,500,0.5,68,27,30,233
400,170.85499999999553,7,500,0.875,71,30,29,218
401,142.26499999999734,6,500,0.75,95,33,39,239
402,68.89500000000147,3,500,0.375,59,39,25,335
403,117.44000000000095,5,500,0.625,90,37,24,255
404,92.82500000000054,4,500,0.5,51,43,18,296
405,115.16500000000077,5,500,0.625,219,76,24,320
406,36.21499999999767,2,500,0.25,83,36,29,242
407,114.65500000000169,5,500,0.625,193,62,32,303
408,117.79999999999865,5,500,0.625,117,34,35,269
409,167.35999999999584,7,500,0.875,195,61,52,333
410,171.68999999999775,7,500,0.875,124,40,33,275
411,169.4349999999986,7,500,0.875,72,22,46,219
412,120.27499999999822,5,500,0.625,67,59,21,343
413,170.8099999999972,7,500,0.875,108,27,40,257
414,118.59500000000101,5,500,0.625,110,61,37,365
415,90.8350000000006,4,500,0.5,60,54,24,305
416,63.720000000000866,3,500,0.375,37,15,28,211
417,115.00000000000038,5,500,0.625,76,41,25,251
418,89.88500000000165,4,500,0.5,26,30,26,277
419,170.35499999999791,7,500,0.875,78,31,20,196
420,61.015000000002104,3,500,0.375,69,26,27,172
421,117.26499999999898,5,500,0.625,195,77,25,355
422,81.87000000000027,4,500,0.5,327,80,73,387
423,117.650000000001,5,500,0.625,88,60,41,397
424,171.89999999999336,7,500,0.875,28,9,21,146
425,33.78999999999779,2,500,0.25,119,44,40,300
426,87.04000000000151,4,500,0.5,146,71,36,327
427,36.069999999998316,2,500,0.25,188,26,59,305
428,114.98500000000215,5,500,0.625,94,23,54,242
429,37.444999999997954,2,500,0.25,133,36,50,332
430,142.73000000000067,6,500,0.75,79,31,45,266
431,301.5849999999989,8,414,1.0,32,24,28,181
432,177.40999999999298,7,500,0.875,54,20,71,417
433,91.58000000000129,4,500,0.5,124,32,72,426
434,63.4850000000006,3,500,0.375,122,94,47,510
435,116.9100000000012,5,500,0.625,59,34,17,193
436,28.209999999999308,2,500,0.25,75,26,39,223
437,64.14500000000083,3,500,0.375,88,74,54,498
438,149.49999999999582,6,500,0.75,77,28,77,466
439,116.13499999999914,5,500,0.625,137,23,67,285
440,36.414999999997725,2,500,0.25,83,29,32,226
441,306.3950000000001,8,249,1.0,41,11,20,118
442,146.48999999999947,6,500,0.75,165,90,63,520
443,140.9849999999936,6,500,0.75,135,37,31,189
444,32.82499999999767,2,500,0.25,88,40,27,230
445,303.4099999999985,8,419,1.0,54,48,28,284
446,141.3799999999933,6,500,0.75,121,29,48,253
447,174.9299999999941,7,500,0.875,52,24,51,335
448,88.85500000000255,4,500,0.5,73,53,16,304
449,35.07999999999807,2,500,0.25,130,63,41,346
450,88.07000000000171,4,500,0.5,264,65,23,273
451,93.1300000000018,4,500,0.5,87,30,34,280
452,171.9949999999946,7,500,0.875,15,9,14,130
453,120.14500000000096,5,500,0.625,120,41,32,318
454,143.41999999999507,6,500,0.75,66,20,52,248
455,140.12499999999278,6,500,0.75,100,25,21,161
456,66.66000000000075,3,500,0.375,92,83,22,425
457,116.86500000000149,5,500,0.625,36,22,12,163
458,109.07500000000115,5,500,0.625,107,33,34,226
459,85.9550000000022,4,500,0.5,143,34,42,237
460,312.1449999999986,8,149,1.0,12,6,4,49
461,112.9249999999997,5,500,0.625,68,22,55,222
462,174.54999999999717,7,500,0.875,18,25,48,321
463,115.06000000000049,5,500,0.625,42,17,54,287
464,144.8949999999957,6,500,0.75,69,27,20,224
465,63.680000000001144,3,500,0.375,73,14,50,246
466,311.57999999999936,8,167,1.0,7,3,10,57
467,90.2650000000012,4,500,0.5,133,70,28,344
468,91.92000000000209,4,500,0.5,37,46,9,241
469,170.29999999999225,7,500,0.875,25,10,12,92
470,172.84499999999326,7,500,0.875,137,8,65,284
471,118.15500000000135,5,500,0.625,64,24,33,242
472,32.26999999999821,2,500,0.25,148,38,62,346
473,145.2549999999923,6,500,0.75,124,43,24,260
474,95.55500000000053,4,500,0.5,96,31,50,417
475,120.15999999999813,5,500,0.625,102,7,63,306
476,120.78999999999704,5,500,0.625,97,73,39,426
477,33.7349999999977,2,500,0.25,139,55,11,205
478,172.59999999999445,7,500,0.875,117,27,62,365
479,116.7350000000014,5,500,0.625,65,20,21,150
480,143.5299999999936,6,500,0.75,65,52,23,267
481,117.3999999999988,5,500,0.625,120,30,65,387
482,118.32499999999962,5,500,0.625,137,62,44,401
483,303.2999999999938,8,386,1.0,23,14,22,138
484,90.49000000000115,4,500,0.5,55,22,42,254
485,143.459999999994,6,500,0.75,81,45,58,334
486,171.63999999999461,7,500,0.875,51,22,59,297
487,310.164999999998,8,284,1.0,31,16,43,288
488,61.6000000000015,3,500,0.375,155,14,52,218
489,141.42999999999293,6,500,0.75,93,21,23,128
490,301.8099999999979,8,431,1.0,105,40,40,298
491,171.944999999994,7,500,0.875,20,14,27,186
492,304.92999999999665,8,347,1.0,71,20,32,184
493,144.98500000000172,6,500,0.75,177,58,24,307
494,148.14999999999245,6,500,0.75,44,24,25,253
495,121.98499999999764,5,500,0.625,65,62,28,397
496,169.50999999999794,7,500,0.875,38,25,12,153
497,303.9249999999945,8,400,1.0,62,9,49,215
498,116.64500000000277,5,500,0.625,33,19,24,198
499,144.85499999999286,6,500,0.75,65,15,52,275
500,90.66500000000228,4,500,0.5,85,43,7,219
501,87.7750000000014,4,500,0.5,55,39,21,203
502,172.36999999999213,7,500,0.875,28,15,29,179
503,173.74999999999326,7,500,0.875,68,22,23,228
504,88.83000000000273,4,500,0.5,32,28,13,163
505,302.3449999999933,8,431,1.0,21,23,15,153
506,144.76999999999225,6,500,0.75,92,23,57,288
507,116.41000000000238,5,500,0.625,116,31,35,252
508,118.02000000000263,5,500,0.625,38,15,19,160
509,113.87499999999977,5,500,0.625,219,37,71,311
510,35.52499999999796,2,500,0.25,111,35,42,294
511,297.74499999999955,8,495,1.0,54,30,18,205
512,118.51500000000114,5,500,0.625,113,52,40,355
513,92.59500000000202,4,500,0.5,74,34,18,237
514,142.09999999999317,6,500,0.75,107,17,46,215
515,95.01499999999938,4,500,0.5,75,22,45,334
516,60.56000000000151,3,500,0.375,80,12,39,171
517,118.79000000000015,5,500,0.625,97,12,46,248
518,170.80999999999662,7,500,0.875,67,32,39,247
519,61.78000000000185,3,500,0.375,102,9,54,213
520,89.82000000000028,4,500,0.5,151,64,17,293
521,120.23999999999998,5,500,0.625,123,65,25,372
522,116.46500000000003,5,500,0.625,113,51,43,315
523,35.484999999997754,2,500,0.25,119,28,49,322
524,143.7349999999964,6,500,0.75,82,23,27,197
525,174.78499999999445,7,500,0.875,70,47,37,365
526,31.715000000000312,2,500,0.25,175,83,16,268
527,87.65500000000219,4,500,0.5,98,18,53,268
528,59.82000000000153,3,500,0.375,66,9,38,161
529,118.0199999999986,5,500,0.625,50,29,16,201
530,113.15500000000031,5,500,0.625,201,52,35,247
531,170.17499999999538,7,500,0.875,14,24,28,213
532,170.64499999999413,7,500,0.875,31,13,11,99
533,295.45499999999606,8,352,1.0,116,28,30,177
534,306.54999999999984,8,346,1.0,13,24,28,232
535,301.5949999999991,8,426,1.0,55,14,35,180
536,119.24499999999907,5,500,0.625,60,39,12,228
