episodio,recompensa,entregas,steps,taxa_sucesso,colisoes,falha_r1,falha_r2,distancia_percorrida
535,-13.289999999999974,0,500,0.0,127,56,59,524
536,298.845,8,455,1.0,108,63,54,486
537,303.0799999999999,8,359,1.0,90,47,37,398
538,170.75999999999988,7,500,0.875,144,82,68,524
539,93.13999999999929,4,500,0.5,184,68,66,503
540,144.21999999999952,6,500,0.75,144,82,65,523
541,57.56000000000003,3,500,0.375,133,78,74,551
542,303.99,8,370,1.0,102,50,42,372
543,-9.449999999999994,0,500,0.0,145,48,70,520
544,0.7150000000000105,0,500,0.0,119,75,67,565
545,-3.954999999999992,0,500,0.0,160,59,79,525
546,284.64500000000004,8,481,1.0,120,64,66,511
547,147.4599999999997,6,500,0.75,123,74,72,542
548,170.75000000000006,7,500,0.875,157,58,80,515
549,13.065000000000015,1,500,0.125,189,73,70,481
550,172.03000000000017,7,500,0.875,142,65,73,521
551,86.68999999999934,4,500,0.5,115,80,63,533
552,304.5849999999997,8,377,1.0,88,50,43,412
553,171.37999999999982,7,500,0.875,157,60,80,524
554,22.575000000000028,1,500,0.125,146,62,63,533
555,1.744999999999996,0,500,0.0,146,54,69,536
556,293.68500000000006,8,465,1.0,119,50,56,499
557,74.06999999999952,3,500,0.375,111,68,65,567
558,-10.789999999999992,0,500,0.0,134,73,83,544
559,68.22499999999954,3,500,0.375,157,72,61,514
560,176.23999999999967,7,500,0.875,139,69,62,545
561,-9.969999999999994,0,500,0.0,114,65,82,559
562,113.29500000000003,5,500,0.625,134,78,72,555
563,-14.24999999999999,0,500,0.0,157,67,79,526
564,-8.404999999999998,0,500,0.0,128,64,59,554
565,91.6049999999994,4,500,0.5,143,72,73,531
566,172.00000000000006,7,500,0.875,178,58,66,502
567,61.914999999999516,3,500,0.375,179,73,76,497
568,-7.08999999999999,0,500,0.0,151,60,57,510
569,-15.044999999999987,0,500,0.0,94,80,56,571
570,171.88999999999967,7,500,0.875,133,66,58,522
571,-10.679999999999996,0,500,0.0,132,79,63,559
572,169.14000000000004,7,500,0.875,142,78,74,540
573,289.85499999999956,8,438,1.0,150,59,63,444
574,144.75999999999985,6,500,0.75,138,70,76,534
575,142.40499999999994,6,500,0.75,126,62,82,533
576,70.26999999999985,3,500,0.375,124,67,61,532
577,44.95500000000008,2,500,0.25,138,72,79,532
578,177.2649999999997,7,500,0.875,106,64,79,571
579,145.38000000000008,6,500,0.75,130,69,57,530
580,95.9149999999998,4,500,0.5,137,71,63,530
581,303.9799999999999,8,300,1.0,85,36,38,322
582,142.75000000000006,6,500,0.75,179,74,74,500
583,-5.964999999999998,0,500,0.0,159,66,69,500
584,-15.204999999999986,0,500,0.0,125,74,72,539
585,-2.6850000000000027,0,500,0.0,157,62,57,497
586,-9.194999999999993,0,500,0.0,190,65,80,488
587,117.89000000000007,5,500,0.625,111,70,78,554
588,173.82499999999965,7,500,0.875,131,66,83,547
589,-0.15499999999999534,0,500,0.0,114,64,72,539
590,43.94000000000001,2,500,0.25,137,68,72,522
591,62.15999999999964,3,500,0.375,162,63,72,515
592,178.8349999999998,7,500,0.875,115,64,58,537
593,149.30999999999997,6,500,0.75,121,58,76,532
594,295.70999999999964,8,467,1.0,138,66,63,495
595,-2.5749999999999993,0,500,0.0,106,68,59,568
596,0.05500000000000243,0,500,0.0,129,54,73,538
597,119.54499999999989,5,500,0.625,136,60,69,510
598,-1.3099999999999952,0,500,0.0,124,61,68,549
599,70.91999999999992,3,500,0.375,138,69,63,537
600,-14.589999999999998,0,500,0.0,127,64,68,538
601,37.77500000000008,2,500,0.25,128,66,72,557
602,149.38500000000002,6,500,0.75,132,59,58,532
603,-16.469999999999967,0,500,0.0,124,63,82,540
604,-3.23,0,500,0.0,106,70,68,574
605,118.18999999999971,5,500,0.625,148,70,69,525
606,88.05999999999919,4,500,0.5,108,83,83,592
607,-3.959999999999997,0,500,0.0,105,60,58,535
608,-9.029999999999996,0,500,0.0,154,55,67,522
609,-0.4450000000000004,0,500,0.0,121,67,64,530
610,121.10999999999983,5,500,0.625,119,67,68,516
611,-7.359999999999999,0,500,0.0,121,73,60,523
612,21.390000000000025,1,500,0.125,177,64,58,504
613,71.59499999999997,3,500,0.375,125,49,69,525
614,89.87000000000015,4,500,0.5,188,79,77,480
615,158.28499999999997,7,500,0.875,126,82,73,543
616,-12.429999999999994,0,500,0.0,148,56,70,532
617,171.3399999999998,7,500,0.875,148,70,73,525
618,20.030000000000005,1,500,0.125,138,75,73,549
619,-4.909999999999998,0,500,0.0,129,82,66,546
620,-8.030000000000003,0,500,0.0,171,62,54,475
621,68.21499999999972,3,500,0.375,145,60,70,510
622,294.52999999999975,8,491,1.0,135,60,54,532
623,123.49999999999997,5,500,0.625,149,56,68,519
624,68.72500000000001,3,500,0.375,157,69,70,522
625,143.5050000000001,6,500,0.75,145,64,84,549
626,12.355000000000036,1,500,0.125,131,62,82,543
627,88.11499999999974,4,500,0.5,104,66,66,581
628,63.41499999999982,3,500,0.375,153,73,52,496
629,-9.859999999999992,0,500,0.0,129,70,77,551
630,-5.624999999999998,0,500,0.0,146,63,58,529
631,173.4399999999999,7,500,0.875,116,75,66,543
632,8.320000000000032,1,500,0.125,117,60,74,531
633,121.91999999999977,5,500,0.625,130,67,55,514
634,300.57500000000005,8,376,1.0,120,47,60,382
635,93.5149999999999,4,500,0.5,186,61,55,484
636,-6.030000000000012,0,500,0.0,124,62,51,525
637,13.285000000000018,1,500,0.125,155,76,65,530
638,301.04999999999995,8,427,1.0,105,53,69,461
639,87.73499999999935,4,500,0.5,134,71,58,536
640,167.05499999999992,7,500,0.875,121,65,72,535
641,-1.7199999999999922,0,500,0.0,131,53,67,510
642,119.83499999999958,5,500,0.625,173,59,76,519
643,-13.294999999999982,0,500,0.0,103,78,76,563
644,120.62999999999981,5,500,0.625,130,75,61,526
645,-2.765000000000002,0,500,0.0,154,65,74,508
646,120.93999999999997,5,500,0.625,154,68,75,527
647,168.795,7,500,0.875,129,67,62,514
648,299.17499999999984,8,474,1.0,133,55,43,500
649,-4.925000000000002,0,500,0.0,136,69,75,534
650,-10.259999999999991,0,500,0.0,134,61,73,521
651,-8.834999999999994,0,500,0.0,154,68,52,505
652,122.3499999999997,5,500,0.625,112,69,81,576
653,-10.074999999999996,0,500,0.0,145,66,65,503
654,297.4449999999996,8,493,1.0,127,67,62,536
655,-11.594999999999983,0,500,0.0,113,74,59,536
656,70.90999999999993,3,500,0.375,135,54,63,528
657,17.01000000000005,1,500,0.125,148,62,60,526
658,145.6049999999999,6,500,0.75,123,66,69,560
659,66.07499999999985,3,500,0.375,157,60,62,520
660,96.27499999999986,4,500,0.5,145,65,71,531
661,149.57499999999962,6,500,0.75,108,72,64,557
662,169.3799999999998,7,500,0.875,111,63,68,531
663,300.6400000000001,8,462,1.0,147,43,66,459
664,302.375,8,298,1.0,69,37,45,333
665,117.32499999999973,5,500,0.625,127,63,81,525
666,148.02499999999964,6,500,0.75,126,66,84,547
667,298.8699999999999,8,408,1.0,85,58,51,463
668,-9.910000000000005,0,500,0.0,135,70,58,529
669,294.8199999999998,8,446,1.0,126,65,45,456
670,170.515,7,500,0.875,113,68,82,551
671,20.415000000000006,1,500,0.125,161,71,62,502
672,-4.075,0,500,0.0,165,67,62,510
673,88.595,4,500,0.5,165,56,70,483
674,173.59499999999989,7,500,0.875,152,66,71,514
675,115.36000000000006,5,500,0.625,132,66,73,546
676,-6.574999999999994,0,500,0.0,132,60,71,530
677,298.35,8,410,1.0,101,55,49,430
678,175.9199999999999,7,500,0.875,129,61,66,547
679,67.16000000000005,3,500,0.375,158,70,72,512
680,-10.974999999999985,0,500,0.0,153,73,54,499
681,175.8099999999999,7,500,0.875,142,68,52,516
682,-8.940000000000003,0,500,0.0,143,78,78,488
683,-10.284999999999997,0,500,0.0,125,64,53,540
684,-11.529999999999998,0,500,0.0,175,75,77,488
685,73.57499999999924,3,500,0.375,152,57,77,511
686,148.0749999999998,6,500,0.75,121,61,65,535
687,43.79000000000005,2,500,0.25,189,73,60,479
688,310.495,8,187,1.0,37,29,21,211
689,162.56999999999965,7,500,0.875,134,64,55,537
690,-5.584999999999995,0,500,0.0,155,69,64,530
691,96.84999999999988,4,500,0.5,139,59,80,533
692,88.19999999999932,4,500,0.5,200,64,64,450
693,-5.3249999999999975,0,500,0.0,133,77,66,518
694,119.52000000000018,5,500,0.625,138,69,61,538
695,-15.304999999999996,0,500,0.0,130,63,72,546
696,-5.199999999999999,0,500,0.0,191,67,69,491
697,298.57500000000005,8,333,1.0,85,44,38,349
698,148.9349999999998,6,500,0.75,146,66,62,540
699,169.60999999999999,7,500,0.875,134,70,71,513
700,139.3899999999999,6,500,0.75,129,68,60,532
701,145.07499999999993,6,500,0.75,141,89,56,556
702,177.52499999999975,7,500,0.875,103,53,67,563
703,162.6849999999995,7,500,0.875,121,69,66,552
704,295.62499999999943,8,345,1.0,97,53,50,400
705,-12.524999999999984,0,500,0.0,123,72,67,564
706,-8.749999999999995,0,500,0.0,117,62,59,527
707,-2.9399999999999964,0,500,0.0,99,66,70,529
708,174.80000000000007,7,500,0.875,140,60,53,521
709,145.02000000000015,6,500,0.75,171,62,64,492
710,-3.964999999999996,0,500,0.0,136,62,61,496
711,146.1399999999998,6,500,0.75,154,67,52,505
712,-6.745,0,500,0.0,157,72,55,490
713,298.72,8,496,1.0,152,64,61,525
714,146.87999999999965,6,500,0.75,147,66,64,526
715,-9.54,0,500,0.0,113,75,68,567
716,172.3,7,500,0.875,182,73,66,514
717,175.82499999999987,7,500,0.875,143,63,62,526
718,300.6,8,462,1.0,133,57,59,468
719,-6.920000000000002,0,500,0.0,153,77,63,507
720,-7.434999999999993,0,500,0.0,133,63,80,546
721,-4.319999999999995,0,500,0.0,128,64,54,530
722,290.1749999999999,8,433,1.0,137,57,68,440
723,145.01500000000001,6,500,0.75,147,81,76,535
724,-2.579999999999996,0,500,0.0,135,73,73,556
725,174.13500000000008,7,500,0.875,119,67,73,571
726,173.63499999999976,7,500,0.875,124,60,72,551
727,-2.835000000000003,0,500,0.0,147,60,61,504
728,39.02500000000006,2,500,0.25,167,66,66,510
729,306.9399999999998,8,353,1.0,83,40,51,407
730,120.55999999999942,5,500,0.625,123,61,81,543
731,-7.2149999999999945,0,500,0.0,119,66,67,548
732,146.08500000000006,6,500,0.75,188,73,66,486
733,-5.984999999999999,0,500,0.0,131,54,64,489
734,-14.544999999999979,0,500,0.0,140,78,61,556
735,174.30999999999992,7,500,0.875,160,72,62,507
736,-6.275000000000002,0,500,0.0,128,59,60,513
737,-4.5200000000000005,0,500,0.0,152,74,69,537
738,296.95999999999975,8,356,1.0,57,48,56,416
739,169.44499999999982,7,500,0.875,123,70,78,549
740,-15.95999999999997,0,500,0.0,103,78,82,575
741,-5.000000000000004,0,500,0.0,139,61,70,523
742,173.7699999999998,7,500,0.875,123,60,59,543
743,70.0249999999998,3,500,0.375,151,62,85,516
744,-10.264999999999995,0,500,0.0,162,69,65,504
745,108.99999999999939,5,500,0.625,116,73,78,567
746,73.96,3,500,0.375,131,51,73,542
747,147.39000000000001,6,500,0.75,146,53,70,519
748,-4.049999999999997,0,500,0.0,123,75,62,539
749,298.14000000000004,8,366,1.0,92,50,50,418
750,94.76499999999997,4,500,0.5,158,57,65,470
751,172.34499999999997,7,500,0.875,136,61,63,515
752,41.33000000000001,2,500,0.25,168,59,71,485
753,-2.9399999999999924,0,500,0.0,109,60,63,559
754,-1.4399999999999964,0,500,0.0,123,71,50,521
755,117.64999999999938,5,500,0.625,175,59,65,486
756,116.60999999999942,5,500,0.625,158,70,66,492
757,121.99000000000002,5,500,0.625,153,72,62,520
758,-3.5949999999999966,0,500,0.0,121,60,66,527
759,172.03500000000003,7,500,0.875,134,70,64,523
760,174.45999999999975,7,500,0.875,133,74,61,545
761,-0.10000000000000064,0,500,0.0,124,67,60,517
762,-3.0549999999999913,0,500,0.0,156,52,58,505
763,113.58499999999991,5,500,0.625,166,74,65,504
764,-18.039999999999953,0,500,0.0,128,73,68,549
765,121.33999999999959,5,500,0.625,179,65,45,493
766,143.91999999999987,6,500,0.75,126,71,68,527
767,-7.8799999999999955,0,500,0.0,98,82,59,570
768,118.28499999999971,5,500,0.625,144,70,69,494
769,-13.989999999999991,0,500,0.0,147,62,71,524
770,-14.104999999999986,0,500,0.0,139,68,76,539
771,-1.969999999999999,0,500,0.0,130,61,61,526
772,172.59500000000003,7,500,0.875,160,62,69,526
773,7.4800000000000315,1,500,0.125,157,64,77,513
774,-16.91499999999998,0,500,0.0,146,69,72,548
775,114.14999999999966,5,500,0.625,182,77,80,503
776,-8.624999999999998,0,500,0.0,159,66,71,516
777,169.2049999999998,7,500,0.875,108,80,55,562
778,65.88999999999996,3,500,0.375,80,52,53,533
779,118.28999999999994,5,500,0.625,156,69,58,515
780,146.1199999999998,6,500,0.75,108,74,65,575
781,-5.764999999999999,0,500,0.0,150,63,81,531
782,122.48499999999954,5,500,0.625,149,54,59,508
783,-2.2549999999999972,0,500,0.0,144,59,64,517
784,-2.009999999999995,0,500,0.0,147,68,54,528
785,289.57,8,440,1.0,95,65,59,504
786,-13.314999999999994,0,500,0.0,151,58,67,502
787,300.32499999999965,8,492,1.0,132,63,71,503
788,-3.464999999999997,0,500,0.0,109,69,65,559
789,-5.754999999999998,0,500,0.0,140,62,61,515
790,121.72499999999995,5,500,0.625,133,74,59,542
791,-15.864999999999974,0,500,0.0,146,71,69,531
792,99.36999999999982,4,500,0.5,166,48,65,518
793,-9.249999999999993,0,500,0.0,156,67,63,526
794,292.94,8,487,1.0,104,51,64,546
795,8.750000000000021,1,500,0.125,172,67,76,509
796,-4.819999999999994,0,500,0.0,164,66,65,481
797,144.12500000000006,6,500,0.75,144,71,68,512
798,298.57000000000005,8,436,1.0,129,63,71,472
799,119.76499999999999,5,500,0.625,159,81,52,520
800,61.03499999999978,3,500,0.375,174,57,65,488
801,174.84499999999974,7,500,0.875,146,74,66,519
802,301.39,8,386,1.0,96,56,62,426
803,41.44499999999999,2,500,0.25,106,70,70,561
804,-1.4049999999999996,0,500,0.0,141,80,63,540
805,74.37500000000003,3,500,0.375,162,59,49,501
806,300.13,8,420,1.0,147,45,62,404
807,-4.8899999999999935,0,500,0.0,181,66,60,470
808,146.51500000000004,6,500,0.75,137,66,64,525
809,-8.575,0,500,0.0,189,68,65,484
810,174.06999999999994,7,500,0.875,144,73,63,544
811,-12.44,0,500,0.0,137,80,57,542
812,121.96999999999991,5,500,0.625,141,62,70,526
813,66.76499999999965,3,500,0.375,168,71,52,511
814,145.4399999999998,6,500,0.75,129,65,64,525
815,295.8649999999998,8,407,1.0,95,56,52,461
816,170.41499999999994,7,500,0.875,165,69,65,501
817,175.22000000000003,7,500,0.875,138,62,53,523
818,146.15000000000012,6,500,0.75,148,66,58,494
819,-10.135000000000002,0,500,0.0,127,55,57,527
820,143.6999999999998,6,500,0.75,140,60,79,527
821,70.41500000000008,3,500,0.375,124,85,66,566
822,147.66999999999985,6,500,0.75,177,61,60,502
823,61.40499999999953,3,500,0.375,168,76,71,502
824,92.5499999999993,4,500,0.5,162,54,67,521
825,145.26499999999996,6,500,0.75,139,72,72,537
826,70.96999999999966,3,500,0.375,133,65,57,518
827,68.41999999999985,3,500,0.375,129,65,65,502
828,48.71000000000003,2,500,0.25,149,85,54,533
829,168.105,7,500,0.875,170,75,76,498
830,-4.500000000000001,0,500,0.0,131,82,68,540
831,-1.1199999999999979,0,500,0.0,114,73,56,554
832,299.17499999999995,8,454,1.0,96,51,58,517
833,-7.849999999999988,0,500,0.0,89,63,73,570
834,-1.0999999999999996,0,500,0.0,162,81,51,518
835,72.89500000000002,3,500,0.375,173,51,68,523
836,175.09499999999986,7,500,0.875,110,71,68,542
837,119.57999999999996,5,500,0.625,147,59,63,519
838,96.24499999999964,4,500,0.5,158,63,51,522
839,170.70000000000005,7,500,0.875,157,69,66,506
840,-15.844999999999978,0,500,0.0,121,64,72,545
841,172.41499999999996,7,500,0.875,158,80,60,531
842,165.75000000000006,7,500,0.875,164,60,72,495
843,-2.4399999999999995,0,500,0.0,124,77,60,563
844,-10.564999999999992,0,500,0.0,122,70,83,566
845,-21.199999999999957,0,500,0.0,161,65,74,479
846,6.765000000000034,1,500,0.125,177,87,72,509
847,17.76000000000001,1,500,0.125,164,74,67,512
848,45.66500000000002,2,500,0.25,124,44,72,541
849,-1.119999999999993,0,500,0.0,173,61,58,497
850,141.97999999999973,6,500,0.75,142,68,56,511
851,94.33499999999937,4,500,0.5,138,71,69,537
852,-8.260000000000005,0,500,0.0,142,77,73,530
853,148.25000000000006,6,500,0.75,124,61,57,512
854,-2.1049999999999875,0,500,0.0,94,73,66,590
855,39.19500000000019,2,500,0.25,126,81,66,545
856,172.1900000000002,7,500,0.875,114,68,72,548
857,-12.464999999999996,0,500,0.0,115,68,77,532
858,-10.880000000000003,0,500,0.0,151,53,69,504
859,172.79999999999998,7,500,0.875,140,59,67,514
860,-7.434999999999996,0,500,0.0,135,58,71,498
861,144.68500000000006,6,500,0.75,137,66,66,511
862,-6.164999999999996,0,500,0.0,124,59,65,529
863,-10.779999999999998,0,500,0.0,121,73,75,544
864,170.3600000000001,7,500,0.875,163,58,85,514
865,174.1199999999999,7,500,0.875,131,75,64,554
866,35.96000000000003,2,500,0.25,166,59,75,502
867,295.005,8,366,1.0,89,45,49,393
868,303.8749999999998,8,361,1.0,83,56,46,389
869,-7.7599999999999945,0,500,0.0,130,68,59,533
870,-5.690000000000005,0,500,0.0,134,65,51,510
871,172.63499999999974,7,500,0.875,143,73,66,526
872,121.84499999999939,5,500,0.625,166,59,64,456
873,-20.489999999999995,0,500,0.0,135,79,75,548
874,172.40000000000006,7,500,0.875,159,64,61,501
875,-8.980000000000002,0,500,0.0,176,69,48,509
876,-3.7899999999999947,0,500,0.0,166,61,81,517
877,-4.385000000000001,0,500,0.0,137,82,61,524
878,98.24499999999986,4,500,0.5,152,63,68,530
879,-2.2699999999999987,0,500,0.0,107,67,71,551
880,73.55000000000004,3,500,0.375,159,56,61,515
881,297.9999999999999,8,485,1.0,131,69,77,508
882,122.69999999999999,5,500,0.625,161,68,63,527
883,120.4549999999993,5,500,0.625,155,65,64,511
884,-1.5899999999999908,0,500,0.0,137,63,62,521
885,299.63499999999993,8,482,1.0,110,54,69,550
886,-17.049999999999983,0,500,0.0,178,78,66,512
887,121.12999999999994,5,500,0.625,116,65,57,524
888,-3.4400000000000017,0,500,0.0,133,65,61,515
889,15.505000000000036,1,500,0.125,139,59,77,523
890,173.0549999999998,7,500,0.875,155,62,67,494
891,-7.759999999999998,0,500,0.0,140,76,66,532
892,295.17999999999984,8,349,1.0,71,55,45,398
893,12.339999999999998,1,500,0.125,125,69,58,537
894,110.22499999999997,5,500,0.625,113,60,77,546
895,96.49999999999967,4,500,0.5,129,56,72,553
896,91.53999999999954,4,500,0.5,166,67,63,500
897,94.99500000000002,4,500,0.5,127,63,69,514
898,-9.529999999999996,0,500,0.0,175,61,64,485
899,-8.824999999999998,0,500,0.0,137,72,79,514
900,299.615,8,437,1.0,131,54,55,438
901,-14.124999999999995,0,500,0.0,152,76,68,523
902,173.06499999999986,7,500,0.875,134,53,70,514
903,301.30499999999995,8,486,1.0,115,57,54,520
904,-10.139999999999985,0,500,0.0,137,65,58,533
905,96.89499999999997,4,500,0.5,171,62,62,513
906,24.515,1,500,0.125,118,70,61,570
907,96.19000000000007,4,500,0.5,156,67,59,512
908,85.5,4,500,0.5,128,66,72,559
909,113.39499999999998,5,500,0.625,131,61,50,522
910,-10.095000000000004,0,500,0.0,151,51,62,516
911,92.2599999999999,4,500,0.5,124,76,61,545
912,39.12000000000002,2,500,0.25,145,58,67,519
913,176.34500000000008,7,500,0.875,104,66,66,563
914,144.29999999999998,6,500,0.75,148,68,74,533
915,-0.0699999999999933,0,500,0.0,150,60,47,511
916,169.695,7,500,0.875,164,65,68,480
917,-8.53,0,500,0.0,134,59,68,533
918,173.89500000000018,7,500,0.875,115,74,66,569
919,171.68,7,500,0.875,150,72,73,539
920,-8.245,0,500,0.0,133,81,65,531
921,-5.389999999999999,0,500,0.0,147,61,73,498
922,118.25499999999978,5,500,0.625,126,72,75,539
923,170.65499999999977,7,500,0.875,111,67,68,534
924,88.58499999999998,4,500,0.5,190,73,69,490
925,-8.325,0,500,0.0,147,81,60,509
926,-16.42999999999999,0,500,0.0,177,80,82,498
927,-4.524999999999995,0,500,0.0,149,56,72,523
928,91.6949999999995,4,500,0.5,167,58,66,495
929,41.75000000000003,2,500,0.25,169,68,77,526
930,-11.874999999999993,0,500,0.0,132,71,74,536
931,85.67000000000002,4,500,0.5,143,59,72,519
932,97.78499999999983,4,500,0.5,121,51,68,532
933,132.95999999999967,6,500,0.75,134,72,71,512
934,93.51499999999942,4,500,0.5,175,71,86,500
935,75.05999999999986,3,500,0.375,129,62,72,552
936,-14.034999999999977,0,500,0.0,139,57,74,508
937,-3.284999999999996,0,500,0.0,135,68,67,514
938,-3.9749999999999934,0,500,0.0,122,63,57,523
939,-1.559999999999996,0,500,0.0,126,62,70,554
940,119.59499999999962,5,500,0.625,129,78,62,547
941,11.095000000000004,1,500,0.125,138,74,61,519
942,-10.564999999999985,0,500,0.0,148,64,62,499
943,-9.535000000000007,0,500,0.0,155,56,64,499
944,146.06000000000003,6,500,0.75,148,62,51,481
945,300.96500000000003,8,420,1.0,111,67,63,460
946,94.195,4,500,0.5,144,68,57,492
947,175.00500000000008,7,500,0.875,109,61,55,529
948,172.4200000000001,7,500,0.875,158,63,63,499
949,118.26499999999976,5,500,0.625,183,69,67,490
950,12.415000000000012,1,500,0.125,160,61,69,503
951,6.695000000000079,1,500,0.125,168,64,63,492
952,64.15499999999996,3,500,0.375,151,76,80,549
953,292.03,8,495,1.0,118,65,73,542
954,2.9950000000000117,0,500,0.0,113,54,53,550
955,40.81000000000003,2,500,0.25,133,68,62,536
956,-13.219999999999985,0,500,0.0,146,53,77,516
957,144.3349999999999,6,500,0.75,130,65,63,539
958,118.87999999999957,5,500,0.625,137,73,64,525
959,149.68000000000006,6,500,0.75,142,69,58,533
960,87.51999999999983,4,500,0.5,210,57,81,456
961,20.795000000000012,1,500,0.125,153,72,69,521
962,303.18499999999995,8,436,1.0,96,55,60,478
963,173.08999999999978,7,500,0.875,132,73,62,545
964,-10.569999999999997,0,500,0.0,136,65,71,522
965,-6.940000000000002,0,500,0.0,130,71,63,549
966,288.3499999999999,8,499,1.0,127,63,66,533
967,48.80000000000001,2,500,0.25,135,47,63,518
968,59.180000000000014,3,500,0.375,142,67,71,520
969,34.17000000000003,2,500,0.25,111,72,73,569
970,95.98,4,500,0.5,174,64,53,477
971,117.4649999999997,5,500,0.625,158,62,65,491
972,-5.464999999999994,0,500,0.0,142,74,69,523
973,-14.124999999999996,0,500,0.0,177,75,64,482
974,171.255,7,500,0.875,136,67,80,530
975,111.7949999999996,5,500,0.625,137,59,57,504
976,-4.880000000000002,0,500,0.0,172,67,68,505
977,19.70000000000006,1,500,0.125,206,50,60,472
978,301.87,8,447,1.0,110,67,55,486
979,65.53999999999937,3,500,0.375,130,73,61,520
980,304.925,8,342,1.0,85,44,45,366
981,-9.46500000000001,0,500,0.0,130,73,78,532
982,-6.2,0,500,0.0,136,72,51,505
983,-9.06499999999999,0,500,0.0,110,84,54,563
984,119.08499999999982,5,500,0.625,126,59,64,543
985,93.43999999999991,4,500,0.5,134,64,67,534
986,14.755000000000013,1,500,0.125,135,80,57,548
987,98.96499999999997,4,500,0.5,153,50,59,502
988,-14.77499999999999,0,500,0.0,168,66,76,507
989,295.9100000000001,8,400,1.0,106,51,47,434
990,-16.849999999999977,0,500,0.0,145,74,77,553
991,-2.6949999999999976,0,500,0.0,115,73,67,551
992,87.29499999999881,4,500,0.5,203,62,63,487
993,171.33,7,500,0.875,139,72,77,535
994,62.60999999999985,3,500,0.375,142,65,80,541
995,93.0649999999994,4,500,0.5,131,60,62,503
996,295.7099999999999,8,471,1.0,123,41,62,481
997,118.1399999999993,5,500,0.625,112,66,60,550
998,-12.849999999999994,0,500,0.0,115,72,68,534
999,89.67999999999908,4,500,0.5,140,71,60,518
1000,-8.340000000000002,0,500,0.0,139,61,65,526
1001,145.33999999999995,6,500,0.75,141,55,70,509
1002,171.3399999999999,7,500,0.875,158,74,63,517
1003,295.71500000000003,8,468,1.0,130,55,53,469
1004,-10.88499999999999,0,500,0.0,99,71,68,560
1005,62.359999999999985,3,500,0.375,123,72,59,533
1006,173.0549999999999,7,500,0.875,100,74,68,547
1007,-9.529999999999996,0,500,0.0,124,80,69,560
1008,-8.104999999999997,0,500,0.0,160,80,73,510
1009,47.845000000000056,2,500,0.25,114,78,80,597
1010,-9.524999999999997,0,500,0.0,118,64,86,575
1011,144.0200000000001,6,500,0.75,152,72,66,532
1012,-4.044999999999996,0,500,0.0,126,71,78,562
1013,120.12499999999993,5,500,0.625,137,69,57,535
1014,87.79499999999953,4,500,0.5,139,66,74,505
1015,-12.169999999999987,0,500,0.0,126,71,58,528
1016,60.36000000000003,3,500,0.375,107,73,74,553
1017,-11.254999999999999,0,500,0.0,132,78,70,539
1018,299.1649999999999,8,427,1.0,117,61,61,451
1019,46.160000000000075,2,500,0.25,128,76,59,541
1020,119.2699999999996,5,500,0.625,118,78,61,561
1021,174.75000000000006,7,500,0.875,143,65,59,520
1022,147.05,6,500,0.75,149,64,66,532
1023,144.1249999999999,6,500,0.75,144,65,71,520
1024,289.94,8,477,1.0,141,64,55,496
1025,147.44499999999985,6,500,0.75,116,67,71,523
1026,291.04499999999996,8,495,1.0,133,64,57,532
1027,-14.914999999999992,0,500,0.0,149,74,75,528
1028,300.31999999999994,8,453,1.0,112,60,59,479
1029,124.53499999999981,5,500,0.625,116,70,62,567
1030,-4.434999999999994,0,500,0.0,142,58,68,520
1031,-12.62999999999999,0,500,0.0,129,70,69,533
1032,-4.964999999999994,0,500,0.0,93,64,62,571
1033,21.32500000000001,1,500,0.125,143,63,64,530
1034,290.3349999999998,8,401,1.0,126,65,55,407
1035,299.15499999999986,8,431,1.0,106,68,55,482
1036,309.06,8,317,1.0,70,38,36,365
1037,150.13500000000002,6,500,0.75,143,66,61,526
1038,73.50999999999992,3,500,0.375,135,54,67,515
1039,71.94500000000002,3,500,0.375,139,74,51,530
1040,93.64499999999948,4,500,0.5,124,83,60,556
1041,-4.155000000000002,0,500,0.0,167,69,66,512
1042,305.6099999999999,8,306,1.0,80,37,33,308
1043,-2.4299999999999926,0,500,0.0,146,61,60,505
1044,-0.9699999999999939,0,500,0.0,161,52,59,489
1045,146.50499999999994,6,500,0.75,139,65,56,516
1046,-4.040000000000002,0,500,0.0,185,47,66,463
1047,-15.920000000000005,0,500,0.0,135,75,68,529
1048,-1.0599999999999976,0,500,0.0,115,62,55,531
1049,-4.249999999999999,0,500,0.0,139,71,61,545
1050,98.66999999999983,4,500,0.5,126,66,55,543
1051,140.41500000000008,6,500,0.75,119,69,67,547
1052,-1.4299999999999928,0,500,0.0,133,56,63,517
1053,112.7149999999997,5,500,0.625,147,85,66,533
1054,119.66999999999958,5,500,0.625,152,64,69,505
1055,303.01,8,471,1.0,161,57,56,493
1056,21.120000000000044,1,500,0.125,174,62,66,514
1057,296.95500000000004,8,400,1.0,97,47,43,423
1058,-9.169999999999986,0,500,0.0,153,62,60,514
1059,-2.9749999999999948,0,500,0.0,113,52,67,534
1060,-6.529999999999996,0,500,0.0,162,71,73,492
1061,-4.674999999999997,0,500,0.0,161,75,62,500
1062,60.90499999999992,3,500,0.375,185,69,67,471
1063,94.49499999999998,4,500,0.5,192,62,52,461
1064,299.435,8,366,1.0,106,42,37,384
1065,293.66,8,486,1.0,157,59,58,479
1066,-2.899999999999994,0,500,0.0,155,58,57,509
