episodio,recompensa,entregas,steps,taxa_sucesso,colisoes,falha_r1,falha_r2
2741,-18.804999999999907,0,500,0.0,311,21,92
2742,-10.47999999999997,0,500,0.0,131,8,104
2743,-5.704999999999976,0,500,0.0,217,11,85
2744,-10.254999999999981,0,500,0.0,177,3,115
2745,-19.564999999999962,0,500,0.0,517,107,122
2746,-4.389999999999997,0,500,0.0,160,14,88
2747,-8.344999999999983,0,500,0.0,39,6,100
2748,-14.919999999999888,0,500,0.0,38,6,51
2749,-9.955000000000014,0,500,0.0,247,113,88
2750,-23.309999999999857,0,500,0.0,313,5,113
2751,-18.809999999999793,0,500,0.0,36,8,19
2752,-20.10999999999988,0,500,0.0,270,7,68
2753,-11.625000000000005,0,500,0.0,229,75,95
2754,-20.764999999999937,0,500,0.0,527,83,81
2755,-19.214999999999886,0,500,0.0,153,14,45
2756,15.830000000000089,1,500,0.125,184,65,95
2757,-5.635,0,500,0.0,208,63,51
2758,-20.26499999999992,0,500,0.0,601,92,96
2759,-16.164999999999935,0,500,0.0,556,84,92
2760,-11.659999999999986,0,500,0.0,346,62,55
2761,-7.3449999999999855,0,500,0.0,223,92,96
2762,-6.844999999999989,0,500,0.0,125,53,55
2763,-17.83,0,500,0.0,381,103,98
2764,-2.779999999999973,0,500,0.0,170,68,98
2765,-20.089999999999982,0,500,0.0,267,63,108
2766,0.43000000000000815,0,500,0.0,82,87,99
2767,-10.374999999999984,0,500,0.0,107,32,23
2768,-8.749999999999988,0,500,0.0,54,59,16
2769,-6.819999999999988,0,500,0.0,201,74,44
2770,-17.53999999999986,0,500,0.0,39,8,20
2771,-8.430000000000001,0,500,0.0,45,17,11
2772,-17.445000000000007,0,500,0.0,101,30,48
2773,8.850000000000032,1,500,0.125,212,8,79
2774,-14.174999999999986,0,500,0.0,375,50,101
2775,-5.2299999999999045,0,500,0.0,37,33,11
2776,-13.339999999999968,0,500,0.0,243,57,79
2777,-9.179999999999993,0,500,0.0,288,53,95
2778,-8.739999999999997,0,500,0.0,318,63,93
2779,-6.774999999999991,0,500,0.0,262,57,100
2780,-1.0650000000000028,0,500,0.0,47,77,77
2781,-5.489999999999995,0,500,0.0,185,91,114
2782,-2.5949999999999775,0,500,0.0,237,57,90
2783,-15.14999999999993,0,500,0.0,286,43,102
2784,-5.634999999999967,0,500,0.0,212,47,38
2785,-12.854999999999984,0,500,0.0,302,82,86
2786,-6.429999999999993,0,500,0.0,316,67,72
2787,-10.830000000000018,0,500,0.0,230,19,104
2788,-5.845000000000002,0,500,0.0,151,54,66
2789,2.9450000000000145,0,500,0.0,127,45,99
2790,47.14999999999998,2,500,0.25,92,18,99
2791,-26.049999999999905,0,500,0.0,423,65,117
2792,-4.95,0,500,0.0,119,24,69
2793,-16.465000000000025,0,500,0.0,368,77,87
2794,-33.19499999999998,0,500,0.0,269,3,121
2795,-6.640000000000001,0,500,0.0,239,11,90
2796,-2.3349999999999342,0,500,0.0,61,72,20
2797,-2.8750000000000036,0,500,0.0,212,67,53
2798,-10.49499999999997,0,500,0.0,318,28,82
2799,-11.05500000000001,0,500,0.0,221,60,94
2800,15.25999999999991,1,500,0.125,67,11,64
2801,-11.125000000000004,0,500,0.0,152,12,85
2802,-8.98000000000001,0,500,0.0,162,21,53
2803,-14.334999999999969,0,500,0.0,407,68,90
2804,-6.084999999999983,0,500,0.0,253,85,97
2805,-8.109999999999994,0,500,0.0,102,14,77
2806,-11.249999999999986,0,500,0.0,277,78,111
2807,-18.27499999999998,0,500,0.0,401,108,106
2808,-18.88499999999991,0,500,0.0,438,75,82
2809,-17.54999999999992,0,500,0.0,409,29,99
2810,-12.61999999999997,0,500,0.0,184,45,44
2811,-6.409999999999992,0,500,0.0,280,105,95
2812,-4.304999999999991,0,500,0.0,367,83,101
2813,-14.89999999999996,0,500,0.0,229,5,97
2814,-13.040000000000015,0,500,0.0,235,53,106
2815,-15.974999999999927,0,500,0.0,337,105,62
2816,-14.135000000000016,0,500,0.0,404,99,96
2817,-24.479999999999972,0,500,0.0,493,89,85
2818,-21.119999999999916,0,500,0.0,473,69,97
2819,-15.89,0,500,0.0,374,87,91
2820,-17.54499999999998,0,500,0.0,362,57,101
2821,-17.72499999999995,0,500,0.0,472,107,66
2822,-16.10499999999998,0,500,0.0,410,94,97
2823,-12.670000000000005,0,500,0.0,176,16,85
2824,-9.029999999999983,0,500,0.0,277,46,75
2825,-27.82499999999989,0,500,0.0,596,100,93
2826,-8.009999999999994,0,500,0.0,199,62,79
2827,-7.634999999999964,0,500,0.0,292,84,99
2828,-29.11999999999986,0,500,0.0,582,86,86
2829,-15.554999999999973,0,500,0.0,443,84,94
2830,-16.7749999999999,0,500,0.0,309,9,78
2831,-17.334999999999926,0,500,0.0,301,44,79
2832,-16.2199999999999,0,500,0.0,296,13,83
2833,-25.254999999999885,0,500,0.0,521,79,109
2834,-8.305000000000003,0,500,0.0,281,98,100
2835,-12.999999999999991,0,500,0.0,151,34,90
2836,14.035,1,500,0.125,309,74,84
2837,-18.38,0,500,0.0,87,18,112
2838,-8.96000000000001,0,500,0.0,171,76,100
2839,-7.939999999999985,0,500,0.0,321,62,106
2840,-0.11000000000000323,0,500,0.0,209,73,99
2841,16.35000000000001,1,500,0.125,184,21,95
2842,-12.129999999999981,0,500,0.0,282,81,103
2843,-7.38499999999999,0,500,0.0,135,13,120
2844,-22.674999999999855,0,500,0.0,448,44,107
2845,-6.464999999999989,0,500,0.0,304,96,89
2846,-22.264999999999752,0,500,0.0,90,15,34
2847,-9.604999999999986,0,500,0.0,310,39,90
2848,-13.334999999999951,0,500,0.0,365,31,95
2849,-13.935000000000013,0,500,0.0,189,80,89
2850,-14.325000000000022,0,500,0.0,293,96,110
2851,-10.044999999999987,0,500,0.0,201,66,93
2852,60.23500000000002,3,500,0.375,398,102,92
2853,-6.145000000000001,0,500,0.0,272,38,98
2854,-14.139999999999894,0,500,0.0,366,28,94
2855,-11.815000000000007,0,500,0.0,359,45,108
2856,1.8600000000000108,0,500,0.0,85,14,79
2857,-7.350000000000012,0,500,0.0,274,32,65
2858,-11.459999999999999,0,500,0.0,55,29,26
2859,-23.419999999999803,0,500,0.0,378,17,97
2860,-17.014999999999887,0,500,0.0,290,9,85
2861,-13.684999999999985,0,500,0.0,372,83,64
2862,-11.194999999999968,0,500,0.0,353,96,82
2863,-19.69499999999994,0,500,0.0,345,96,71
2864,0.870000000000022,1,500,0.125,312,97,94
2865,-5.5499999999999865,0,500,0.0,118,35,101
2866,-16.599999999999863,0,500,0.0,108,9,67
2867,-18.344999999999793,0,500,0.0,216,6,58
2868,-19.769999999999854,0,500,0.0,365,32,89
2869,-22.01999999999987,0,500,0.0,409,51,81
2870,-23.35999999999987,0,500,0.0,440,42,102
2871,-21.944999999999894,0,500,0.0,342,19,88
2872,-8.19,0,500,0.0,132,27,83
2873,-15.989999999999947,0,500,0.0,187,3,82
2874,-24.789999999999907,0,500,0.0,525,89,105
2875,-15.864999999999927,0,500,0.0,250,13,94
2876,-26.004999999999853,0,500,0.0,621,81,84
2877,-9.994999999999973,0,500,0.0,222,54,111
2878,-3.219999999999999,0,500,0.0,239,80,95
2879,-21.714999999999833,0,500,0.0,291,11,88
2880,-21.579999999999885,0,500,0.0,511,60,108
2881,-13.780000000000026,0,500,0.0,296,93,97
2882,-25.554999999999882,0,500,0.0,471,62,97
2883,-19.84499999999983,0,500,0.0,376,48,82
2884,-9.319999999999999,0,500,0.0,320,40,87
2885,-7.830000000000009,0,500,0.0,200,38,96
2886,-18.714999999999932,0,500,0.0,423,81,93
2887,-18.744999999999937,0,500,0.0,444,68,99
2888,-9.43499999999997,0,500,0.0,84,10,106
2889,-17.169999999999963,0,500,0.0,200,19,76
2890,-17.50499999999992,0,500,0.0,376,53,80
2891,-8.944999999999977,0,500,0.0,108,10,63
2892,-6.024999999999964,1,500,0.125,526,87,95
2893,-28.58999999999984,0,500,0.0,553,78,111
2894,-24.204999999999895,0,500,0.0,344,0,95
2895,-7.770000000000005,0,500,0.0,254,35,71
2896,-12.229999999999972,0,500,0.0,401,73,84
2897,-15.50999999999993,0,500,0.0,296,2,105
2898,-14.30999999999997,0,500,0.0,339,84,97
2899,-2.7949999999999973,0,500,0.0,173,26,93
2900,4.030000000000097,1,500,0.125,217,5,106
2901,-18.45499999999994,0,500,0.0,579,90,94
2902,14.715000000000009,1,500,0.125,247,64,111
2903,-18.484999999999932,0,500,0.0,596,83,78
2904,-15.185000000000002,0,500,0.0,166,17,92
2905,-21.104999999999883,0,500,0.0,270,21,90
2906,-15.894999999999932,0,500,0.0,500,84,86
2907,-12.329999999999956,0,500,0.0,299,3,91
2908,-15.884999999999826,0,500,0.0,64,5,26
2909,-20.36499999999993,0,500,0.0,184,7,84
2910,-14.839999999999995,0,500,0.0,412,67,103
2911,-7.754999999999991,0,500,0.0,168,59,46
2912,-12.384999999999984,0,500,0.0,363,65,82
2913,-25.344999999999892,0,500,0.0,512,93,98
2914,-9.644999999999959,0,500,0.0,432,77,67
2915,-19.14999999999987,0,500,0.0,322,16,86
2916,-17.215,0,500,0.0,325,102,108
2917,-18.239999999999842,0,500,0.0,224,51,55
2918,-14.399999999999944,0,500,0.0,384,79,88
2919,-14.874999999999954,0,500,0.0,317,49,82
2920,-2.6899999999999933,0,500,0.0,243,87,98
2921,-11.029999999999983,0,500,0.0,232,96,110
2922,-17.52999999999995,0,500,0.0,400,89,77
2923,-14.394999999999959,0,500,0.0,505,83,94
2924,-2.7300000000000253,0,500,0.0,85,88,93
2925,-13.339999999999907,0,500,0.0,92,12,44
2926,-16.969999999999956,0,500,0.0,402,41,87
2927,-2.9399999999999964,0,500,0.0,20,94,116
2928,-18.664999999999978,0,500,0.0,315,90,106
2929,-17.05999999999999,0,500,0.0,263,72,98
2930,-9.654999999999983,0,500,0.0,256,27,84
2931,-17.24499999999993,0,500,0.0,322,19,116
2932,-6.655000000000015,0,500,0.0,99,105,84
2933,-3.484999999999987,0,500,0.0,268,92,70
2934,-1.7149999999999943,0,500,0.0,194,100,110
2935,3.3750000000000084,0,500,0.0,130,100,91
2936,-4.840000000000007,0,500,0.0,254,42,45
2937,-10.70000000000001,0,500,0.0,88,14,83
2938,-9.549999999999944,0,500,0.0,274,47,68
2939,-18.239999999999903,0,500,0.0,351,86,10
2940,-16.01999999999994,0,500,0.0,226,34,90
2941,-0.9849999999999481,0,500,0.0,128,96,22
2942,-18.269999999999996,0,500,0.0,315,112,84
2943,-13.009999999999994,0,500,0.0,409,111,88
2944,-10.490000000000002,0,500,0.0,180,37,58
2945,-2.764999999999982,0,500,0.0,306,67,102
2946,-11.18999999999992,0,500,0.0,284,107,7
2947,42.00000000000015,2,500,0.25,82,5,97
2948,-5.335000000000001,0,500,0.0,50,14,32
2949,-15.684999999999842,0,500,0.0,144,49,12
2950,-4.550000000000025,0,500,0.0,115,98,12
2951,-12.11499999999996,0,500,0.0,146,3,117
2952,-14.874999999999874,0,500,0.0,159,36,14
2953,-13.089999999999947,0,500,0.0,248,76,11
2954,5.450000000000002,0,500,0.0,87,87,90
2955,-14.304999999999936,0,500,0.0,231,18,88
2956,-6.999999999999981,0,500,0.0,105,44,81
2957,-12.294999999999927,0,500,0.0,76,19,31
2958,5.0750000000000375,0,500,0.0,119,68,75
2959,-16.524999999999963,0,500,0.0,432,80,108
2960,-16.489999999999934,0,500,0.0,257,98,28
2961,-2.9949999999999983,0,500,0.0,227,72,49
2962,-12.835000000000042,0,500,0.0,281,87,103
2963,14.30000000000002,1,500,0.125,82,11,64
2964,-7.385000000000005,0,500,0.0,246,65,44
2965,-2.799999999999993,0,500,0.0,92,89,10
2966,-7.11,0,500,0.0,166,67,20
2967,11.420000000000009,1,500,0.125,270,16,98
2968,1.5050000000000157,0,500,0.0,90,79,40
2969,-15.634999999999971,0,500,0.0,445,85,84
2970,15.255000000000079,1,500,0.125,352,66,83
2971,-11.655,0,500,0.0,298,52,64
2972,-13.38999999999997,0,500,0.0,425,87,66
2973,-0.5249999999999897,0,500,0.0,81,98,22
2974,17.08000000000005,1,500,0.125,134,43,44
2975,-13.329999999999966,0,500,0.0,425,81,51
2976,-5.32,0,500,0.0,240,89,74
2977,-15.554999999999987,0,500,0.0,256,94,67
2978,-6.044999999999993,0,500,0.0,351,80,86
2979,-6.275,0,500,0.0,361,55,67
2980,-7.674999999999987,0,500,0.0,191,70,57
2981,-13.774999999999954,0,500,0.0,311,94,21
2982,-12.07499999999983,0,500,0.0,100,26,8
2983,-19.96999999999994,0,500,0.0,366,61,57
2984,-13.555000000000001,0,500,0.0,216,60,55
2985,-13.549999999999965,0,500,0.0,308,105,41
2986,-3.99999999999998,0,500,0.0,246,69,83
2987,-10.524999999999977,0,500,0.0,257,92,54
2988,-19.839999999999954,0,500,0.0,398,83,73
2989,-20.724999999999937,0,500,0.0,441,74,89
2990,-5.03,0,500,0.0,204,66,81
2991,-12.305000000000003,0,500,0.0,348,64,90
2992,-19.149999999999924,0,500,0.0,492,60,72
2993,-7.735,0,500,0.0,112,118,52
2994,-10.684999999999972,0,500,0.0,128,47,16
2995,-13.15999999999997,0,500,0.0,285,67,61
2996,-12.054999999999977,0,500,0.0,407,85,93
2997,-5.000000000000005,0,500,0.0,306,84,72
2998,-8.534999999999988,0,500,0.0,278,115,86
2999,-15.769999999999968,0,500,0.0,493,74,74
3000,-20.16499999999992,0,500,0.0,402,78,52
