episodio,recompensa,entregas,steps,taxa_sucesso,colisoes,falha_r1,falha_r2
2349,312.6350000000002,8,128,1.0,29,9,12
2350,313.71500000000003,8,78,1.0,19,15,4
2351,313.9749999999999,8,70,1.0,17,11,7
2352,313.72500000000025,8,154,1.0,9,12,13
2353,314.9599999999999,8,85,1.0,9,9,14
2354,314.9200000000002,8,105,1.0,5,5,14
2355,307.69499999999994,8,170,1.0,56,20,13
2356,312.83500000000004,8,137,1.0,25,16,21
2357,312.225,8,110,1.0,21,16,10
2358,309.06499999999994,8,150,1.0,54,18,19
2359,305.65000000000015,8,216,1.0,37,29,20
2360,314.70000000000005,8,63,1.0,9,9,8
2361,312.6100000000001,8,116,1.0,20,14,15
2362,311.99999999999994,8,92,1.0,17,19,10
2363,310.97499999999997,8,106,1.0,35,17,10
2364,310.485,8,96,1.0,33,20,12
2365,313.17500000000007,8,106,1.0,24,17,5
2366,310.15000000000015,8,146,1.0,29,18,10
2367,314.17499999999995,8,81,1.0,17,8,9
2368,311.525,8,126,1.0,28,18,22
2369,312.9050000000001,8,126,1.0,33,12,18
2370,313.48499999999996,8,89,1.0,20,14,9
2371,307.1999999999996,8,311,1.0,63,27,17
2372,316.195,8,54,1.0,6,8,5
2373,314.1749999999999,8,89,1.0,4,16,11
2374,308.56500000000005,8,193,1.0,29,22,18
2375,314.2900000000001,8,106,1.0,13,9,12
2376,315.075,8,87,1.0,4,7,14
2377,315.5299999999999,8,77,1.0,12,14,10
2378,315.46000000000015,8,96,1.0,16,5,11
2379,309.62,8,137,1.0,22,16,40
2380,313.0999999999999,8,153,1.0,20,22,8
2381,315.03499999999997,8,51,1.0,8,7,9
2382,312.6600000000001,8,91,1.0,26,14,9
2383,314.1350000000001,8,97,1.0,9,14,14
2384,315.03499999999997,8,83,1.0,5,8,15
2385,314.5349999999999,8,80,1.0,11,10,3
2386,311.72,8,105,1.0,20,20,13
2387,314.46,8,88,1.0,13,15,10
2388,314.0249999999999,8,99,1.0,18,14,17
2389,313.975,8,84,1.0,41,10,4
2390,310.44999999999993,8,172,1.0,33,11,18
2391,312.25499999999977,8,134,1.0,35,17,16
2392,313.21000000000004,8,102,1.0,9,15,10
2393,315.5749999999998,8,112,1.0,9,6,13
2394,315.89000000000004,8,59,1.0,5,9,6
2395,313.645,8,83,1.0,27,7,9
2396,312.085,8,78,1.0,39,15,12
2397,315.155,8,74,1.0,19,8,9
2398,315.6149999999999,8,60,1.0,10,6,5
2399,315.7,8,73,1.0,19,9,6
2400,315.88,8,77,1.0,20,6,7
2401,309.9350000000002,8,134,1.0,39,22,22
2402,315.07500000000005,8,70,1.0,16,7,10
2403,315.7950000000001,8,67,1.0,8,9,6
2404,314.855,8,94,1.0,20,10,11
2405,315.03,8,81,1.0,16,10,12
2406,312.41,8,136,1.0,17,17,14
2407,315.25000000000006,8,75,1.0,9,10,13
2408,311.25,8,156,1.0,20,27,25
2409,312.94000000000017,8,157,1.0,41,12,10
2410,315.095,8,76,1.0,8,11,6
2411,316.03999999999996,8,70,1.0,6,6,10
2412,313.97,8,79,1.0,15,15,14
2413,314.4099999999999,8,85,1.0,8,12,9
2414,312.83000000000004,8,90,1.0,19,17,13
2415,315.31,8,55,1.0,12,5,5
2416,314.39000000000004,8,91,1.0,10,6,6
2417,316.595,8,70,1.0,9,6,5
2418,303.2650000000001,8,237,1.0,59,28,32
2419,315.65999999999997,8,84,1.0,8,12,6
2420,313.18000000000006,8,118,1.0,14,12,13
2421,315.03,8,104,1.0,17,15,10
2422,312.6600000000001,8,190,1.0,13,15,25
2423,313.64,8,98,1.0,10,11,11
2424,316.19999999999993,8,74,1.0,7,4,9
2425,314.0649999999998,8,104,1.0,3,14,15
2426,315.995,8,53,1.0,9,7,6
2427,313.07000000000005,8,97,1.0,25,10,13
2428,316.395,8,62,1.0,1,5,6
2429,313.635,8,73,1.0,11,16,12
2430,312.4099999999999,8,109,1.0,26,11,11
2431,311.56500000000005,8,90,1.0,34,15,14
2432,315.29499999999996,8,63,1.0,13,8,9
2433,316.04499999999996,8,59,1.0,9,9,7
2434,316.41999999999996,8,48,1.0,12,2,5
2435,315.92,8,62,1.0,4,7,8
2436,313.87499999999994,8,80,1.0,24,13,14
2437,315.65,8,50,1.0,12,6,10
2438,310.86,8,112,1.0,11,14,16
2439,316.79999999999995,8,34,1.0,2,3,5
2440,310.57000000000005,8,103,1.0,17,17,17
2441,315.095,8,72,1.0,7,8,10
2442,314.02,8,78,1.0,15,9,9
2443,316.64,8,48,1.0,9,5,1
2444,316.35,8,45,1.0,9,2,5
2445,315.8399999999999,8,58,1.0,4,5,6
2446,311.1149999999999,8,193,1.0,31,27,19
2447,315.81499999999994,8,58,1.0,7,8,6
2448,315.91999999999996,8,58,1.0,6,6,8
2449,316.745,8,71,1.0,8,2,10
2450,316.775,8,55,1.0,3,2,3
2451,313.11,8,80,1.0,18,18,17
2452,316.345,8,44,1.0,10,4,4
2453,311.67,8,124,1.0,30,9,12
2454,314.07499999999993,8,77,1.0,20,4,14
2455,315.015,8,75,1.0,7,8,9
2456,314.515,8,105,1.0,31,10,16
2457,314.08999999999986,8,87,1.0,18,7,14
2458,299.60000000000014,8,260,1.0,54,23,37
2459,313.755,8,129,1.0,26,8,13
2460,311.365,8,157,1.0,77,24,19
2461,315.665,8,51,1.0,7,8,8
2462,302.115,8,226,1.0,49,19,34
2463,303.1350000000001,8,227,1.0,55,29,27
2464,311.03,8,137,1.0,64,23,11
2465,314.635,8,109,1.0,8,5,15
2466,313.755,8,111,1.0,20,12,18
2467,314.17,8,75,1.0,4,17,9
2468,310.415,8,134,1.0,40,15,21
2469,316.245,8,70,1.0,11,6,6
2470,305.295,8,183,1.0,17,8,34
2471,315.81499999999994,8,63,1.0,5,3,11
2472,313.525,8,98,1.0,13,11,20
2473,315.25,8,50,1.0,5,8,10
2474,315.39500000000004,8,76,1.0,2,5,9
2475,315.69999999999993,8,66,1.0,8,9,5
2476,316.905,8,47,1.0,8,2,5
2477,315.9599999999999,8,64,1.0,3,8,4
2478,315.32499999999993,8,74,1.0,9,6,11
2479,313.5300000000002,8,119,1.0,14,8,9
2480,313.28,8,109,1.0,10,8,17
2481,315.18,8,55,1.0,5,9,12
2482,312.31499999999994,8,141,1.0,26,13,18
2483,314.27,8,71,1.0,6,12,12
2484,316.53499999999997,8,37,1.0,2,2,9
2485,312.27500000000003,8,98,1.0,20,16,24
2486,315.76,8,63,1.0,18,5,10
2487,311.69500000000005,8,97,1.0,32,19,16
2488,315.42499999999995,8,102,1.0,6,10,11
2489,312.85,8,139,1.0,37,12,18
2490,312.81499999999994,8,169,1.0,64,31,21
2491,312.3399999999998,8,158,1.0,40,12,24
2492,315.145,8,87,1.0,28,12,12
2493,315.51499999999993,8,75,1.0,5,11,11
2494,316.395,8,37,1.0,5,8,2
2495,314.59000000000003,8,74,1.0,15,10,7
2496,310.895,8,118,1.0,19,15,12
2497,315.0049999999999,8,100,1.0,12,10,13
2498,313.71500000000003,8,85,1.0,14,12,13
2499,316.4549999999999,8,64,1.0,13,4,9
2500,315.04999999999995,8,64,1.0,13,5,12
2501,313.75,8,111,1.0,20,13,9
2502,313.765,8,104,1.0,22,11,12
2503,313.19999999999993,8,72,1.0,9,11,14
2504,314.85000000000014,8,75,1.0,7,9,11
2505,315.42499999999995,8,62,1.0,9,6,10
2506,313.87,8,80,1.0,13,24,10
2507,299.3199999999998,8,229,1.0,90,34,41
2508,313.5450000000001,8,106,1.0,17,9,13
2509,311.89499999999987,8,95,1.0,32,14,12
2510,313.2399999999999,8,79,1.0,35,12,7
2511,314.11,8,111,1.0,23,5,19
2512,314.24000000000024,8,120,1.0,8,10,11
2513,314.435,8,95,1.0,9,12,14
2514,315.18499999999995,8,79,1.0,10,9,12
2515,312.7800000000001,8,139,1.0,31,12,15
2516,316.38,8,52,1.0,12,4,5
2517,291.9999999999998,8,358,1.0,145,43,44
2518,316.33,8,41,1.0,6,4,5
2519,314.01,8,65,1.0,22,9,6
2520,315.205,8,59,1.0,13,9,6
2521,315.03499999999997,8,56,1.0,10,10,6
2522,315.76,8,66,1.0,10,5,8
2523,314.65,8,60,1.0,4,8,6
2524,314.76,8,102,1.0,12,5,11
2525,312.375,8,107,1.0,44,17,12
2526,306.4300000000001,8,230,1.0,84,21,36
2527,315.665,8,47,1.0,4,7,8
2528,307.87,8,161,1.0,46,11,22
2529,312.29,8,87,1.0,16,14,10
2530,315.08000000000004,8,71,1.0,7,10,5
2531,313.765,8,88,1.0,22,18,7
2532,306.51,8,186,1.0,27,17,28
2533,315.745,8,82,1.0,10,14,9
2534,313.395,8,95,1.0,5,15,17
2535,312.015,8,156,1.0,29,13,20
2536,311.96500000000003,8,125,1.0,27,15,20
2537,313.375,8,119,1.0,16,10,27
2538,310.945,8,143,1.0,29,17,19
2539,316.25,8,52,1.0,12,7,4
2540,314.46500000000003,8,80,1.0,9,10,20
2541,313.115,8,63,1.0,16,10,9
2542,314.6,8,152,1.0,23,13,20
2543,315.41499999999996,8,64,1.0,18,6,7
2544,310.0950000000001,8,124,1.0,14,8,17
2545,313.8499999999999,8,103,1.0,34,16,15
2546,315.765,8,58,1.0,8,5,9
2547,312.75,8,75,1.0,28,16,5
2548,315.955,8,67,1.0,10,10,5
2549,316.44000000000005,8,56,1.0,4,6,7
2550,315.86,8,62,1.0,0,8,9
2551,312.7600000000001,8,117,1.0,21,15,12
2552,315.15,8,44,1.0,9,13,8
2553,312.59499999999997,8,113,1.0,25,14,12
2554,310.1350000000001,8,129,1.0,67,19,17
2555,312.5649999999999,8,117,1.0,25,12,18
2556,314.355,8,88,1.0,16,20,13
2557,311.19999999999993,8,137,1.0,36,14,14
2558,313.66999999999996,8,82,1.0,19,16,8
2559,313.10999999999996,8,109,1.0,33,17,22
2560,315.32499999999993,8,72,1.0,11,10,10
2561,313.46500000000003,8,72,1.0,19,11,11
2562,302.05999999999943,8,462,1.0,141,51,74
2563,316.81999999999994,8,47,1.0,0,2,7
2564,311.9200000000001,8,113,1.0,14,9,9
2565,315.48,8,93,1.0,10,12,9
2566,313.7950000000002,8,129,1.0,6,6,15
2567,316.41499999999996,8,65,1.0,29,4,9
2568,316.55499999999995,8,49,1.0,10,5,2
2569,310.315,8,126,1.0,67,20,17
2570,315.84499999999997,8,61,1.0,12,9,5
2571,306.84999999999997,8,152,1.0,57,22,20
2572,314.92999999999995,8,103,1.0,20,9,16
2573,315.37,8,84,1.0,19,9,10
2574,317.19999999999993,8,50,1.0,3,2,4
2575,315.55999999999995,8,74,1.0,15,10,6
2576,312.7100000000001,8,128,1.0,10,19,16
2577,314.00999999999993,8,80,1.0,14,10,12
2578,314.665,8,82,1.0,13,11,8
2579,311.04,8,135,1.0,63,22,18
2580,315.40999999999997,8,91,1.0,18,11,9
2581,315.49,8,61,1.0,4,17,6
2582,313.9599999999999,8,93,1.0,10,12,19
2583,313.385,8,72,1.0,10,13,14
2584,311.71500000000003,8,118,1.0,25,36,15
2585,304.96,8,184,1.0,77,30,31
2586,310.9800000000002,8,271,1.0,34,29,20
2587,314.16,8,71,1.0,18,9,7
2588,307.55999999999995,8,138,1.0,49,21,21
2589,309.20000000000005,8,131,1.0,30,13,24
2590,311.3649999999998,8,115,1.0,30,13,17
2591,313.15,8,123,1.0,32,10,12
2592,311.055,8,85,1.0,31,17,14
2593,315.99,8,59,1.0,9,6,9
2594,316.70500000000004,8,46,1.0,5,5,6
2595,313.385,8,108,1.0,45,7,16
2596,315.635,8,57,1.0,7,8,10
2597,312.44500000000005,8,131,1.0,25,15,16
2598,313.885,8,81,1.0,21,11,4
2599,315.42999999999984,8,99,1.0,13,10,16
2600,312.605,8,136,1.0,29,16,19
2601,312.635,8,75,1.0,28,15,13
2602,316.815,8,43,1.0,6,6,5
2603,314.44499999999994,8,90,1.0,25,15,14
2604,315.21500000000003,8,61,1.0,20,7,11
2605,315.8749999999999,8,95,1.0,32,8,12
2606,316.29499999999996,8,75,1.0,8,8,8
2607,314.65,8,91,1.0,22,8,11
2608,312.135,8,91,1.0,28,16,10
2609,316.28999999999996,8,69,1.0,2,5,12
2610,313.38,8,84,1.0,24,13,13
2611,314.1199999999999,8,77,1.0,11,11,10
2612,314.68499999999995,8,94,1.0,6,9,12
2613,315.055,8,102,1.0,5,6,10
2614,314.1200000000001,8,90,1.0,12,8,11
2615,313.095,8,85,1.0,28,17,11
2616,313.12999999999994,8,121,1.0,34,16,20
2617,315.22,8,61,1.0,12,10,7
2618,313.71000000000004,8,80,1.0,27,12,11
2619,311.365,8,107,1.0,40,15,21
2620,313.62,8,82,1.0,23,17,14
2621,316.22499999999997,8,82,1.0,7,8,9
2622,315.75499999999994,8,64,1.0,6,4,11
2623,317.02999999999986,8,85,1.0,14,5,9
2624,311.66499999999996,8,134,1.0,29,24,13
2625,316.43499999999995,8,67,1.0,8,11,5
2626,316.22999999999996,8,52,1.0,7,9,6
2627,315.52,8,58,1.0,8,10,10
2628,315.9,8,63,1.0,6,9,9
2629,314.25,8,67,1.0,28,15,8
2630,315.72499999999997,8,65,1.0,8,9,10
2631,313.595,8,79,1.0,25,13,16
2632,313.39,8,68,1.0,23,11,11
2633,315.065,8,74,1.0,3,9,13
2634,311.74,8,109,1.0,50,10,15
2635,305.63499999999976,8,176,1.0,88,25,32
2636,312.4799999999999,8,105,1.0,29,15,14
2637,312.77,8,115,1.0,44,12,12
2638,314.06499999999994,8,66,1.0,17,15,5
2639,314.29999999999995,8,64,1.0,13,17,5
2640,313.16999999999996,8,67,1.0,29,7,10
2641,313.04499999999996,8,101,1.0,34,16,13
2642,315.715,8,65,1.0,10,7,7
2643,314.57000000000005,8,161,1.0,28,17,23
2644,315.415,8,64,1.0,6,12,7
2645,314.57000000000005,8,85,1.0,14,14,11
2646,313.7299999999999,8,86,1.0,19,16,10
2647,314.82499999999993,8,69,1.0,24,5,9
2648,315.365,8,73,1.0,24,5,11
2649,313.96500000000003,8,70,1.0,17,13,12
2650,311.135,8,100,1.0,55,15,20
2651,315.91999999999996,8,48,1.0,12,9,3
2652,314.8949999999999,8,117,1.0,14,24,12
2653,315.205,8,64,1.0,9,7,10
2654,314.56499999999994,8,91,1.0,22,11,16
2655,316.20000000000005,8,46,1.0,10,5,5
2656,313.475,8,86,1.0,26,16,12
2657,311.37999999999994,8,172,1.0,25,15,7
2658,310.2899999999999,8,154,1.0,53,16,19
2659,314.985,8,87,1.0,16,13,6
2660,316.20000000000005,8,48,1.0,10,7,1
2661,315.485,8,58,1.0,5,7,9
2662,315.625,8,77,1.0,7,8,9
2663,314.16499999999985,8,72,1.0,9,13,16
2664,317.03,8,51,1.0,3,7,3
2665,314.775,8,96,1.0,18,6,13
2666,312.2850000000001,8,130,1.0,15,8,26
2667,316.205,8,60,1.0,12,9,6
2668,312.8,8,85,1.0,17,12,13
2669,313.28,8,96,1.0,23,11,20
2670,315.865,8,60,1.0,11,3,10
2671,315.44499999999994,8,78,1.0,12,4,10
2672,312.0299999999998,8,140,1.0,26,11,23
2673,313.53499999999997,8,109,1.0,27,16,19
2674,315.2049999999999,8,76,1.0,16,7,10
2675,314.26499999999993,8,71,1.0,15,12,9
2676,313.28,8,66,1.0,41,12,9
2677,316.29499999999996,8,35,1.0,7,3,7
2678,315.765,8,40,1.0,6,9,5
2679,313.765,8,93,1.0,29,17,18
2680,314.1399999999999,8,105,1.0,23,12,16
2681,313.26000000000005,8,87,1.0,16,18,18
2682,315.2099999999999,8,63,1.0,20,9,9
2683,315.2199999999999,8,61,1.0,20,4,9
2684,314.19499999999994,8,84,1.0,36,7,13
2685,313.41999999999996,8,91,1.0,38,12,11
2686,315.725,8,61,1.0,16,7,4
2687,316.12,8,49,1.0,2,2,8
2688,312.50499999999994,8,88,1.0,48,14,10
2689,313.615,8,100,1.0,12,5,21
2690,314.91499999999996,8,53,1.0,1,13,10
2691,316.18500000000006,8,59,1.0,5,7,8
2692,312.885,8,73,1.0,39,11,8
2693,315.83500000000004,8,43,1.0,4,6,9
2694,316.005,8,44,1.0,13,5,4
2695,311.535,8,79,1.0,47,17,9
2696,315.855,8,39,1.0,3,8,7
2697,316.09499999999997,8,55,1.0,9,6,8
2698,313.6450000000001,8,69,1.0,11,13,11
2699,314.375,8,66,1.0,16,13,8
2700,314.63999999999993,8,95,1.0,16,9,9
2701,315.84,8,52,1.0,16,4,8
2702,311.13,8,129,1.0,35,20,23
2703,316.285,8,35,1.0,2,5,5
2704,315.97,8,70,1.0,12,8,7
2705,314.215,8,67,1.0,19,15,7
2706,312.53499999999997,8,87,1.0,37,14,12
2707,315.915,8,39,1.0,5,3,7
2708,314.83000000000004,8,54,1.0,8,6,9
2709,316.62,8,34,1.0,6,5,3
2710,315.845,8,51,1.0,3,4,10
2711,311.75999999999976,8,116,1.0,71,15,16
2712,307.16999999999996,8,143,1.0,97,22,18
2713,308.92999999999995,8,125,1.0,46,22,19
2714,311.82000000000005,8,154,1.0,51,21,8
2715,315.42999999999995,8,59,1.0,17,5,9
2716,310.62,8,103,1.0,39,20,20
2717,314.97499999999997,8,61,1.0,12,10,11
2718,314.10500000000013,8,111,1.0,27,9,8
2719,316.4549999999999,8,48,1.0,7,4,3
2720,316.05499999999995,8,48,1.0,9,9,4
2721,315.825,8,59,1.0,3,2,8
2722,314.47499999999997,8,60,1.0,14,12,5
2723,314.045,8,81,1.0,34,13,8
2724,316.065,8,34,1.0,10,3,5
2725,311.5299999999999,8,157,1.0,51,25,25
2726,313.65499999999986,8,140,1.0,29,22,19
2727,305.20500000000004,8,351,1.0,143,53,63
2728,315.54,8,60,1.0,20,3,10
2729,314.625,8,102,1.0,12,14,8
2730,315.58500000000004,8,54,1.0,8,19,3
2731,314.22499999999997,8,59,1.0,17,16,9
2732,317.17499999999995,8,31,1.0,3,2,3
2733,309.57,8,118,1.0,41,24,18
2734,317.09000000000003,8,47,1.0,15,5,3
2735,311.36499999999984,8,108,1.0,23,23,16
2736,315.7149999999999,8,67,1.0,19,12,4
2737,315.57500000000005,8,78,1.0,14,7,10
2738,314.19500000000005,8,120,1.0,25,22,6
2739,314.515,8,83,1.0,33,15,10
2740,316.25,8,53,1.0,6,8,4
2741,313.885,8,78,1.0,18,10,8
2742,312.20000000000005,8,154,1.0,66,14,15
2743,315.41999999999996,8,64,1.0,9,11,7
2744,314.03499999999997,8,79,1.0,13,15,17
2745,315.09999999999997,8,74,1.0,20,8,7
2746,314.61499999999995,8,70,1.0,21,17,4
2747,314.0249999999998,8,142,1.0,46,21,19
2748,315.3399999999999,8,71,1.0,10,1,13
2749,316.245,8,63,1.0,6,7,8
2750,312.05499999999995,8,87,1.0,42,15,6
2751,313.71999999999997,8,57,1.0,8,16,8
2752,314.67499999999995,8,62,1.0,20,11,9
2753,313.3099999999999,8,93,1.0,23,15,16
2754,316.4,8,64,1.0,10,7,4
2755,315.02,8,62,1.0,17,11,10
2756,313.96999999999997,8,82,1.0,18,11,11
2757,314.41,8,65,1.0,7,8,13
2758,314.97499999999997,8,88,1.0,25,10,11
2759,315.78,8,52,1.0,5,6,4
2760,315.585,8,93,1.0,5,6,12
2761,314.31000000000006,8,81,1.0,16,10,8
2762,316.24499999999995,8,66,1.0,14,7,10
2763,315.31999999999994,8,78,1.0,10,16,8
2764,314.2,8,106,1.0,27,17,14
2765,314.865,8,61,1.0,13,7,8
2766,308.41999999999996,8,135,1.0,54,18,10
2767,312.34000000000003,8,84,1.0,21,10,11
2768,311.265,8,96,1.0,34,16,7
2769,316.48,8,56,1.0,4,6,5
2770,315.095,8,83,1.0,7,6,4
2771,316.025,8,52,1.0,13,7,5
2772,312.84,8,85,1.0,14,16,9
2773,313.87000000000006,8,86,1.0,14,16,3
2774,316.005,8,46,1.0,8,5,7
2775,307.21,8,153,1.0,30,27,7
2776,316.13,8,41,1.0,7,6,6
2777,312.48499999999996,8,96,1.0,41,11,9
2778,313.0450000000001,8,132,1.0,9,8,14
2779,309.57,8,143,1.0,55,18,14
2780,314.5549999999999,8,96,1.0,20,11,10
2781,315.63,8,57,1.0,10,8,2
2782,316.3449999999999,8,57,1.0,4,3,5
2783,315.06999999999994,8,69,1.0,13,9,8
2784,316.505,8,38,1.0,2,5,4
2785,313.865,8,65,1.0,17,12,12
2786,315.6,8,55,1.0,13,8,8
2787,311.8,8,99,1.0,44,18,17
2788,313.7449999999999,8,101,1.0,28,25,21
2789,312.8349999999999,8,89,1.0,38,12,14
2790,312.30499999999995,8,158,1.0,37,11,28
2791,314.645,8,75,1.0,27,9,12
2792,316.245,8,58,1.0,7,11,5
2793,313.015,8,135,1.0,31,14,12
2794,314.1050000000001,8,91,1.0,20,8,15
2795,316.38,8,52,1.0,6,6,8
2796,308.39999999999986,8,217,1.0,68,33,30
2797,314.03999999999996,8,72,1.0,15,16,8
2798,315.73999999999995,8,96,1.0,14,7,12
2799,313.94499999999994,8,93,1.0,27,9,12
2800,314.44499999999994,8,76,1.0,27,10,9
2801,313.4649999999999,8,95,1.0,43,15,16
2802,315.80499999999995,8,50,1.0,10,5,7
2803,314.655,8,125,1.0,36,8,11
2804,312.075,8,84,1.0,29,22,11
2805,316.4950000000002,8,96,1.0,14,2,4
2806,314.865,8,55,1.0,24,8,13
2807,315.105,8,61,1.0,13,2,11
2808,315.8,8,63,1.0,9,8,5
2809,311.9,8,97,1.0,25,4,17
2810,315.2049999999999,8,64,1.0,12,6,9
2811,310.33500000000004,8,97,1.0,39,25,13
2812,316.475,8,36,1.0,9,1,6
2813,315.41499999999985,8,78,1.0,11,6,8
2814,316.405,8,44,1.0,4,4,3
2815,310.865,8,131,1.0,46,15,22
2816,315.89000000000004,8,56,1.0,10,7,4
2817,316.69,8,48,1.0,10,5,3
2818,314.655,8,65,1.0,7,11,13
2819,309.74499999999995,8,123,1.0,29,20,17
2820,311.26,8,142,1.0,33,23,23
2821,311.97,8,94,1.0,12,11,12
2822,312.775,8,76,1.0,12,10,10
2823,315.75,8,48,1.0,6,7,2
2824,315.65,8,49,1.0,11,5,7
2825,310.91499999999996,8,108,1.0,28,21,8
2826,315.36499999999995,8,56,1.0,11,8,7
2827,308.39,8,144,1.0,46,9,12
2828,313.385,8,104,1.0,29,15,16
2829,316.9449999999999,8,63,1.0,6,1,8
2830,316.625,8,49,1.0,12,6,4
2831,313.35,8,97,1.0,12,10,6
2832,313.05500000000006,8,71,1.0,14,8,10
2833,315.2750000000001,8,80,1.0,12,6,8
2834,314.49500000000006,8,107,1.0,7,5,11
2835,313.55999999999995,8,68,1.0,24,8,8
2836,316.12499999999994,8,41,1.0,6,3,5
2837,314.895,8,73,1.0,27,13,11
2838,316.11,8,79,1.0,16,10,5
2839,315.70000000000005,8,61,1.0,15,4,8
2840,314.36499999999995,8,105,1.0,47,13,12
2841,312.66499999999996,8,87,1.0,32,14,11
2842,315.745,8,77,1.0,8,4,10
2843,316.295,8,49,1.0,8,4,3
2844,315.77,8,58,1.0,7,10,6
2845,312.225,8,92,1.0,30,21,8
2846,316.25499999999994,8,55,1.0,12,5,4
2847,315.5299999999999,8,70,1.0,9,4,10
2848,314.4100000000001,8,81,1.0,7,16,10
2849,316.44499999999994,8,39,1.0,3,9,2
2850,311.01999999999987,8,134,1.0,28,13,23
2851,313.36,8,132,1.0,9,16,17
2852,315.805,8,74,1.0,16,7,9
2853,314.67500000000007,8,68,1.0,12,11,10
2854,315.06,8,76,1.0,13,7,12
2855,314.65999999999997,8,88,1.0,6,4,11
2856,311.98,8,96,1.0,45,9,7
2857,314.87,8,86,1.0,21,6,11
2858,315.18499999999995,8,122,1.0,20,13,15
2859,313.98999999999995,8,100,1.0,6,15,16
2860,313.04000000000013,8,173,1.0,9,12,34
2861,315.69499999999994,8,50,1.0,3,11,4
2862,310.14,8,121,1.0,49,13,19
2863,313.345,8,86,1.0,12,13,18
2864,314.54999999999995,8,123,1.0,40,8,19
2865,312.92499999999995,8,108,1.0,28,13,25
2866,315.37,8,61,1.0,12,12,8
2867,311.91499999999985,8,88,1.0,29,18,10
2868,314.17499999999995,8,92,1.0,21,17,15
2869,313.68999999999994,8,103,1.0,27,11,15
2870,314.28,8,85,1.0,25,11,13
2871,316.13,8,63,1.0,13,8,10
2872,309.41999999999996,8,117,1.0,52,21,13
2873,313.735,8,95,1.0,19,12,13
2874,312.4799999999999,8,111,1.0,37,20,14
2875,311.81500000000005,8,92,1.0,42,12,11
2876,314.375,8,91,1.0,13,7,17
2877,314.72999999999996,8,75,1.0,17,6,10
2878,312.3299999999999,8,113,1.0,21,22,24
2879,315.29999999999995,8,69,1.0,19,8,14
2880,313.33500000000004,8,91,1.0,30,12,13
2881,313.72999999999996,8,98,1.0,32,16,15
2882,312.205,8,87,1.0,21,8,11
2883,316.35,8,45,1.0,3,8,6
2884,310.0799999999999,8,87,1.0,34,18,24
2885,306.67499999999995,8,180,1.0,89,23,34
2886,316.64000000000004,8,42,1.0,3,3,3
2887,309.3699999999999,8,117,1.0,76,27,9
2888,314.0949999999999,8,64,1.0,8,7,15
2889,311.96,8,88,1.0,49,13,13
2890,315.92999999999995,8,42,1.0,5,3,10
2891,316.29999999999995,8,41,1.0,7,8,3
2892,315.995,8,43,1.0,7,6,2
2893,313.79999999999995,8,65,1.0,10,10,12
2894,312.04499999999996,8,84,1.0,16,14,20
2895,314.255,8,74,1.0,14,11,10
2896,311.68999999999994,8,85,1.0,41,14,12
2897,315.53999999999996,8,49,1.0,10,7,10
2898,313.20000000000005,8,81,1.0,21,15,14
2899,311.8299999999998,8,120,1.0,28,23,19
2900,312.54999999999995,8,78,1.0,30,13,12
2901,315.81999999999994,8,47,1.0,5,3,5
2902,315.65500000000003,8,65,1.0,9,8,10
2903,316.80999999999995,8,53,1.0,6,5,8
2904,310.285,8,101,1.0,65,16,18
2905,314.42999999999995,8,128,1.0,30,11,17
2906,316.62,8,54,1.0,9,8,5
2907,314.36999999999995,8,104,1.0,41,14,11
2908,316.42999999999995,8,56,1.0,6,7,6
2909,313.55999999999995,8,114,1.0,33,14,16
2910,313.37,8,90,1.0,43,12,10
2911,310.1849999999999,8,152,1.0,75,26,26
2912,314.03499999999997,8,115,1.0,40,18,14
2913,314.025,8,60,1.0,19,10,8
2914,313.16499999999996,8,76,1.0,19,11,17
2915,316.02,8,59,1.0,15,6,10
2916,315.765,8,61,1.0,14,9,6
2917,313.125,8,83,1.0,35,14,12
2918,315.145,8,70,1.0,16,11,6
2919,316.5899999999999,8,56,1.0,9,8,8
2920,313.26,8,66,1.0,22,7,13
2921,308.99,8,105,1.0,64,18,20
2922,316.19500000000005,8,41,1.0,2,1,7
2923,315.18999999999994,8,71,1.0,32,6,7
2924,315.795,8,61,1.0,8,11,8
2925,315.07499999999993,8,54,1.0,13,9,11
2926,308.82499999999993,8,131,1.0,79,24,21
2927,313.07,8,79,1.0,19,14,15
2928,315.56999999999994,8,64,1.0,10,3,18
2929,314.9949999999999,8,65,1.0,14,5,8
2930,316.18,8,49,1.0,4,2,4
2931,314.45000000000005,8,82,1.0,26,13,14
2932,316.365,8,49,1.0,4,5,6
2933,313.19500000000005,8,70,1.0,38,11,9
2934,314.025,8,82,1.0,13,7,12
2935,308.25500000000034,8,179,1.0,64,17,23
2936,311.78999999999996,8,161,1.0,52,18,16
2937,314.2299999999999,8,85,1.0,20,14,8
2938,310.705,8,110,1.0,47,10,27
2939,306.775,8,148,1.0,104,21,16
2940,313.405,8,86,1.0,16,10,8
2941,312.70500000000004,8,81,1.0,21,12,10
2942,314.09,8,67,1.0,16,10,5
2943,313.175,8,121,1.0,12,17,20
2944,311.17999999999995,8,122,1.0,55,18,7
2945,314.55999999999995,8,67,1.0,16,9,9
2946,312.05999999999983,8,132,1.0,33,17,24
2947,315.19999999999993,8,89,1.0,10,10,13
2948,314.4399999999999,8,77,1.0,19,6,16
