episodio,recompensa,entregas,steps,taxa_sucesso,sucesso_completo,colisoes,falha_r1,falha_r2,distancia
878,-25.503999999999632,0,1000,0.0,0.0,231,17,44,207
879,-2.5620000000000007,0,1000,0.0,0.0,770,156,52,591
880,-13.609999999999834,0,1000,0.0,0.0,766,156,31,487
881,5.300000000000012,0,1000,0.0,0.0,1005,154,161,970
882,0.25599999999999634,0,1000,0.0,0.0,556,166,52,784
883,-4.490000000000003,0,1000,0.0,0.0,428,89,83,561
884,3.3640000000000176,0,1000,0.0,0.0,622,54,144,682
885,-16.107999999999894,0,1000,0.0,0.0,770,104,90,451
886,2.372000000000008,0,1000,0.0,0.0,459,15,144,621
887,-19.955999999999754,0,1000,0.0,0.0,458,57,51,222
888,-21.739999999999714,0,1000,0.0,0.0,238,24,44,148
889,1.7859999999999894,0,1000,0.0,0.0,1036,138,126,855
890,-5.452000000000019,0,1000,0.0,0.0,993,153,98,704
891,3.674000000000033,0,1000,0.0,0.0,781,145,120,749
892,30.01200000000015,0,1000,0.0,0.0,713,154,137,1218
893,10.932000000000022,0,1000,0.0,0.0,903,141,124,942
894,3.6079999999999863,0,1000,0.0,0.0,601,81,99,713
895,24.118000000000237,0,1000,0.0,0.0,830,150,120,1103
896,4.674000000000251,0,1000,0.0,0.0,635,115,71,695
897,-15.219999999999883,0,1000,0.0,0.0,690,56,111,452
898,105.76199999999817,4,1000,0.5,0.0,468,88,83,586
899,-11.249999999999972,0,1000,0.0,0.0,1208,134,139,718
900,118.87799999999818,4,1000,0.5,0.0,963,144,121,805
901,-26.459999999999688,0,1000,0.0,0.0,1284,142,136,578
902,-28.189999999999678,0,1000,0.0,0.0,1331,148,123,575
903,-11.805999999999965,0,1000,0.0,0.0,1194,164,158,746
904,-27.42199999999963,0,1000,0.0,0.0,1364,144,126,542
905,-29.53400000000002,0,1000,0.0,0.0,870,99,114,514
906,-19.71799999999996,0,1000,0.0,0.0,842,105,146,752
907,-4.919999999999994,0,1000,0.0,0.0,893,141,154,950
908,-11.779999999999982,0,1000,0.0,0.0,1084,146,135,813
909,-8.25200000000002,0,1000,0.0,0.0,1058,157,161,873
910,-8.06600000000001,0,1000,0.0,0.0,1111,164,136,838
911,-6.084000000000009,0,1000,0.0,0.0,1093,140,126,853
912,1.897999999999995,0,1000,0.0,0.0,868,142,148,1046
913,-5.8300000000000125,0,1000,0.0,0.0,971,154,135,957
914,-31.523999999999553,0,1000,0.0,0.0,1355,152,132,470
915,-4.283999999999968,0,1000,0.0,0.0,1214,151,142,749
916,-8.006000000000014,0,1000,0.0,0.0,1190,128,150,782
917,19.57399999999998,0,1000,0.0,0.0,613,163,157,1339
918,9.23599999999995,0,1000,0.0,0.0,928,140,142,1038
919,-7.394000000000007,0,1000,0.0,0.0,1133,145,131,796
920,-27.617999999999665,0,1000,0.0,0.0,1411,154,124,530
921,7.4300000000000255,0,1000,0.0,0.0,924,163,151,1039
922,-29.90199999999962,0,1000,0.0,0.0,1374,148,141,527
923,9.632000000000074,0,1000,0.0,0.0,790,153,121,1041
924,-12.059999999999969,0,1000,0.0,0.0,1162,142,137,814
925,-1.5379999999999519,0,1000,0.0,0.0,1165,133,158,748
926,-1.5520000000000138,0,1000,0.0,0.0,937,152,145,1049
927,-14.437999999999885,0,1000,0.0,0.0,914,166,108,774
928,-16.771999999999856,0,1000,0.0,0.0,1182,151,133,797
929,7.117999999999997,0,1000,0.0,0.0,941,159,129,1001
930,-7.174000000000015,0,1000,0.0,0.0,1023,132,148,936
931,-28.97399999999961,0,1000,0.0,0.0,1074,151,86,438
932,103.62999999999889,4,1000,0.5,0.0,1176,139,109,537
933,-11.421999999999965,0,1000,0.0,0.0,789,150,61,634
934,-30.585999999999483,0,1000,0.0,0.0,781,150,7,271
935,-25.907999999999923,0,1000,0.0,0.0,977,146,80,517
936,-2.6340000000000052,0,1000,0.0,0.0,627,124,80,879
937,-31.05999999999997,0,1000,0.0,0.0,750,132,41,422
938,-6.072000000000001,0,1000,0.0,0.0,1171,139,139,796
939,-9.443999999999972,0,1000,0.0,0.0,158,150,5,866
940,28.66200000000021,0,1000,0.0,0.0,706,136,132,1275
941,6.712000000000034,0,1000,0.0,0.0,744,161,85,863
942,-33.89399999999949,0,1000,0.0,0.0,755,157,4,257
943,-1.1979999999999942,0,1000,0.0,0.0,600,125,145,1037
944,7.357999999999997,0,1000,0.0,0.0,272,73,140,1226
945,31.5119999999999,0,1000,0.0,0.0,440,135,152,1433
946,21.08799999999999,0,1000,0.0,0.0,564,134,110,1107
947,0.6840000000001832,0,1000,0.0,0.0,655,156,84,729
948,3.2640000000000016,0,1000,0.0,0.0,1038,157,126,777
949,10.162000000000036,0,1000,0.0,0.0,493,122,80,964
950,-5.028000000000014,0,1000,0.0,0.0,902,138,103,738
951,0.7239999999999898,0,1000,0.0,0.0,882,162,104,830
952,-12.979999999999949,0,1000,0.0,0.0,840,123,68,571
953,-12.211999999999945,0,1000,0.0,0.0,1341,114,134,626
954,24.812000000000197,1,1000,0.125,0.0,699,112,132,871
955,8.78599999999999,0,1000,0.0,0.0,799,153,126,943
956,15.925999999999934,0,1000,0.0,0.0,739,156,138,1065
957,-26.513999999999687,0,1000,0.0,0.0,367,66,67,369
958,-12.467999999999968,0,1000,0.0,0.0,1129,149,128,694
959,-9.251999999999981,0,1000,0.0,0.0,1028,156,124,698
960,0.3660000000000079,0,1000,0.0,0.0,617,121,120,862
961,-4.232000000000017,0,1000,0.0,0.0,1021,162,151,821
962,-11.50599999999997,0,1000,0.0,0.0,1149,133,126,678
963,-7.826000000000014,0,1000,0.0,0.0,887,166,86,731
964,-5.873999999999979,0,1000,0.0,0.0,794,145,63,579
965,2.4639999999999853,0,1000,0.0,0.0,612,104,123,910
966,21.940000000000296,1,1000,0.125,0.0,493,87,100,777
967,25.626000000000257,0,1000,0.0,0.0,586,157,100,1138
968,-33.07600000000006,0,1000,0.0,0.0,642,149,14,491
969,10.292000000000058,0,1000,0.0,0.0,761,137,113,912
970,-29.932000000000045,0,1000,0.0,0.0,636,142,16,486
971,-11.738000000000007,0,1000,0.0,0.0,773,145,100,812
972,-7.863999999999995,0,1000,0.0,0.0,250,136,32,924
973,27.72200000000013,0,1000,0.0,0.0,377,142,92,1351
974,-22.695999999999994,0,1000,0.0,0.0,425,128,21,703
975,50.54800000000018,2,1000,0.25,0.0,863,149,92,748
976,27.91400000000036,0,1000,0.0,0.0,479,143,94,1276
977,9.980000000000185,1,1000,0.125,0.0,1168,140,128,613
978,-0.6899999999998669,0,1000,0.0,0.0,1039,143,124,782
979,11.373999999999992,0,1000,0.0,0.0,665,163,125,1096
980,103.75599999999973,3,1000,0.375,0.0,439,112,155,1222
981,10.08199999999999,0,1000,0.0,0.0,516,136,95,1122
982,-10.525999999999998,0,1000,0.0,0.0,563,145,76,905
983,0.44599999999999623,0,1000,0.0,0.0,582,128,93,1025
984,-32.05999999999971,0,1000,0.0,0.0,734,158,59,667
985,-25.005999999999805,0,1000,0.0,0.0,886,150,96,710
986,9.460000000000008,0,1000,0.0,0.0,573,155,92,1061
987,2.8859999999999975,0,1000,0.0,0.0,485,153,59,908
988,-1.5160000000000111,0,1000,0.0,0.0,740,159,84,834
989,22.47400000000051,0,1000,0.0,0.0,400,150,73,1062
990,6.027999999999999,0,1000,0.0,0.0,913,138,127,838
991,-5.2260000000000115,0,1000,0.0,0.0,1075,146,96,710
992,1.5300000000000247,0,1000,0.0,0.0,716,166,75,794
993,-14.499999999999925,0,1000,0.0,0.0,678,155,26,530
994,13.002000000000024,0,1000,0.0,0.0,883,140,140,1030
995,52.84000000000003,1,1000,0.125,0.0,625,147,121,1192
996,17.318000000000012,0,1000,0.0,0.0,493,155,88,1066
997,-9.251999999999999,0,1000,0.0,0.0,1134,141,124,693
998,9.933999999999989,0,1000,0.0,0.0,610,136,60,865
999,12.088000000000006,0,1000,0.0,0.0,411,146,36,795
1000,-22.723999999999855,0,1000,0.0,0.0,819,168,44,473
1001,-12.267999999999974,0,1000,0.0,0.0,587,168,23,583
1002,13.430000000000161,0,1000,0.0,0.0,789,146,110,971
1003,-1.3140000000000087,0,1000,0.0,0.0,940,159,124,858
1004,30.015999999999966,1,1000,0.125,0.0,916,156,116,819
1005,13.176000000000045,0,1000,0.0,0.0,623,146,90,1072
1006,-10.44599999999996,0,1000,0.0,0.0,780,137,59,672
1007,112.40199999999952,3,1000,0.375,0.0,543,143,96,1116
1008,40.00000000000002,1,1000,0.125,0.0,909,136,132,890
1009,11.894000000000032,0,1000,0.0,0.0,741,142,99,936
1010,-20.99399999999982,0,1000,0.0,0.0,1224,152,144,637
1011,13.720000000000061,0,1000,0.0,0.0,757,156,117,966
1012,32.73200000000019,0,1000,0.0,0.0,512,136,125,1213
1013,110.91599999999941,3,1000,0.375,0.0,531,181,127,1232
1014,3.2800000000000114,0,1000,0.0,0.0,498,130,57,859
1015,8.640000000000061,0,1000,0.0,0.0,881,152,109,976
1016,18.820000000000146,0,1000,0.0,0.0,624,144,106,1144
1017,9.666000000000018,0,1000,0.0,0.0,775,157,103,882
1018,10.578000000000062,0,1000,0.0,0.0,880,135,116,918
1019,-7.672000000000013,0,1000,0.0,0.0,1124,132,116,681
1020,-4.394000000000013,0,1000,0.0,0.0,844,145,76,672
1021,-8.66799999999998,0,1000,0.0,0.0,1145,129,113,619
1022,-3.088000000000009,0,1000,0.0,0.0,894,129,91,742
1023,-3.416000000000016,0,1000,0.0,0.0,864,166,99,789
1024,7.402000000000169,0,1000,0.0,0.0,662,123,80,890
1025,4.062,0,1000,0.0,0.0,849,151,107,920
1026,1.6360000000000035,0,1000,0.0,0.0,715,129,79,728
1027,12.532000000000018,0,1000,0.0,0.0,730,133,96,1011
1028,3.3140000000000986,0,1000,0.0,0.0,730,108,117,779
1029,-1.6219999999999668,0,1000,0.0,0.0,865,142,102,832
1030,-1.6200000000000097,0,1000,0.0,0.0,711,140,115,1005
1031,12.593999999999994,0,1000,0.0,0.0,570,158,88,1060
1032,15.54600000000006,0,1000,0.0,0.0,800,153,121,905
1033,-5.620000000000018,0,1000,0.0,0.0,1045,150,112,657
1034,9.809999999999992,0,1000,0.0,0.0,607,166,57,798
1035,-0.5580000000000127,0,1000,0.0,0.0,1007,143,127,727
1036,-3.4220000000000135,0,1000,0.0,0.0,609,129,53,585
1037,13.136000000000134,0,1000,0.0,0.0,723,143,135,874
1038,-3.310000000000019,0,1000,0.0,0.0,909,113,118,666
1039,-9.655999999999942,0,1000,0.0,0.0,846,134,97,560
1040,-6.59800000000001,0,1000,0.0,0.0,887,132,100,608
1041,32.40200000000042,0,1000,0.0,0.0,482,154,89,1099
1042,-17.6459999999998,0,1000,0.0,0.0,648,63,90,366
1043,-15.857999999999787,0,1000,0.0,0.0,459,19,77,258
1044,1.1480000000000685,0,1000,0.0,0.0,885,141,110,797
1045,-19.17199999999984,0,1000,0.0,0.0,1177,97,120,465
1046,-19.625999999999774,0,1000,0.0,0.0,664,165,8,387
1047,5.308000000000089,0,1000,0.0,0.0,743,151,83,868
1048,9.15200000000001,0,1000,0.0,0.0,860,148,111,820
1049,18.540000000000724,0,1000,0.0,0.0,661,149,96,945
1050,16.176000000000094,0,1000,0.0,0.0,651,135,94,975
1051,17.706000000000596,0,1000,0.0,0.0,771,144,122,925
1052,16.40200000000011,0,1000,0.0,0.0,667,157,79,882
1053,6.720000000000087,0,1000,0.0,0.0,754,148,70,736
1054,-16.777999999999892,0,1000,0.0,0.0,1325,129,143,584
1055,-15.20799999999988,0,1000,0.0,0.0,822,71,89,362
1056,-23.317999999999742,0,1000,0.0,0.0,634,16,115,248
1057,-4.507999999999959,0,1000,0.0,0.0,854,132,97,676
1058,-25.90199999999971,0,1000,0.0,0.0,739,71,79,278
1059,1.0820000000000214,0,1000,0.0,0.0,747,131,89,722
1060,-24.301999999999648,0,1000,0.0,0.0,751,120,69,400
1061,-33.035999999999625,0,1000,0.0,0.0,111,14,15,93
1062,0.7259999999999907,0,1000,0.0,0.0,312,87,66,721
1063,-21.743999999999698,0,1000,0.0,0.0,576,42,61,179
1064,-15.813999999999895,0,1000,0.0,0.0,787,96,91,493
1065,-28.959999999999813,0,1000,0.0,0.0,601,64,54,328
1066,-19.79799999999972,0,1000,0.0,0.0,759,56,95,278
1067,-22.11799999999967,0,1000,0.0,0.0,496,57,70,229
1068,-7.827999999999953,0,1000,0.0,0.0,891,128,81,586
1069,18.758000000000024,0,1000,0.0,0.0,638,158,114,1128
1070,58.515999999999956,1,1000,0.125,0.0,611,147,120,1205
1071,-6.884000000000013,0,1000,0.0,0.0,945,139,124,804
1072,7.844000000000621,1,1000,0.125,0.0,423,15,66,180
1073,-26.424000000000003,0,1000,0.0,0.0,405,100,31,507
1074,-49.03800000000026,0,1000,0.0,0.0,93,26,6,139
1075,-26.329999999999924,0,1000,0.0,0.0,270,110,15,475
1076,-31.519999999999907,0,1000,0.0,0.0,403,121,6,516
1077,-13.803999999999922,0,1000,0.0,0.0,718,119,60,535
1078,-21.009999999999742,0,1000,0.0,0.0,792,153,65,581
1079,-4.620000000000016,0,1000,0.0,0.0,967,130,157,747
1080,-25.225999999999615,0,1000,0.0,0.0,634,34,81,219
1081,1.7560000000000011,0,1000,0.0,0.0,904,149,108,837
1082,-19.005999999999766,0,1000,0.0,0.0,755,113,64,441
1083,11.074000000000083,0,1000,0.0,0.0,780,133,123,999
1084,-17.661999999999843,0,1000,0.0,0.0,986,138,109,530
1085,-4.829999999999939,0,1000,0.0,0.0,774,82,153,775
1086,13.671999999999926,0,1000,0.0,0.0,904,147,135,1064
1087,-1.7079999999999569,0,1000,0.0,0.0,797,132,148,897
1088,26.462000000000337,0,1000,0.0,0.0,680,147,119,1138
1089,-2.5319999999999254,0,1000,0.0,0.0,692,121,88,702
1090,-21.251999999999757,0,1000,0.0,0.0,987,155,80,522
1091,3.3180000000000076,0,1000,0.0,0.0,866,140,186,1119
1092,4.522000000000029,0,1000,0.0,0.0,907,145,144,1036
1093,7.564,0,1000,0.0,0.0,791,152,159,1135
1094,7.464000000000003,0,1000,0.0,0.0,725,149,137,1095
1095,2.8980000000000032,0,1000,0.0,0.0,654,140,102,905
1096,8.664000000000012,0,1000,0.0,0.0,614,158,107,1104
1097,-5.528000000000021,0,1000,0.0,0.0,684,136,77,820
1098,-11.709999999999964,0,1000,0.0,0.0,635,144,93,947
1099,-16.00599999999993,0,1000,0.0,0.0,707,150,94,832
1100,-11.830000000000009,0,1000,0.0,0.0,678,130,89,779
1101,-8.515999999999998,0,1000,0.0,0.0,715,140,93,802
1102,-9.849999999999994,0,1000,0.0,0.0,1050,160,99,714
1103,-21.141999999999875,0,1000,0.0,0.0,860,125,76,629
1104,-23.399999999999718,0,1000,0.0,0.0,1093,155,87,580
1105,-24.281999999999858,0,1000,0.0,0.0,793,150,97,688
1106,-22.707999999999835,0,1000,0.0,0.0,848,129,113,734
1107,-12.947999999999992,0,1000,0.0,0.0,727,154,86,837
1108,-11.068000000000008,0,1000,0.0,0.0,661,148,97,917
1109,-6.074000000000012,0,1000,0.0,0.0,554,160,80,960
1110,-5.836000000000014,0,1000,0.0,0.0,829,142,92,798
1111,-11.342000000000008,0,1000,0.0,0.0,574,151,87,946
1112,-4.658000000000007,0,1000,0.0,0.0,685,145,77,878
1113,4.518000000000004,0,1000,0.0,0.0,575,160,99,996
1114,11.181999999999995,0,1000,0.0,0.0,481,152,112,1201
1115,-3.7500000000000107,0,1000,0.0,0.0,400,151,74,1049
1116,-33.047999999999455,0,1000,0.0,0.0,433,19,72,198
1117,11.516000000000002,0,1000,0.0,0.0,461,185,113,1258
1118,20.628000000000014,0,1000,0.0,0.0,378,147,130,1410
1119,1.4359999999999966,0,1000,0.0,0.0,792,145,140,1124
1120,2.6439999999999904,0,1000,0.0,0.0,684,148,114,1056
1121,1.1159999999999934,0,1000,0.0,0.0,793,126,141,1058
1122,-10.379999999999978,0,1000,0.0,0.0,914,147,136,928
1123,53.43800000000002,1,1000,0.125,0.0,559,175,122,1281
1124,-33.55999999999948,0,1000,0.0,0.0,393,28,86,299
1125,-25.523999999999596,0,1000,0.0,0.0,1065,147,93,486
1126,-7.25999999999993,0,1000,0.0,0.0,894,145,89,699
1127,2.115999999999996,0,1000,0.0,0.0,1027,157,141,884
1128,-2.8120000000000127,0,1000,0.0,0.0,583,99,69,651
1129,-12.759999999999927,0,1000,0.0,0.0,1036,153,106,638
1130,-2.0099999999999167,0,1000,0.0,0.0,1040,139,126,765
1131,-4.89999999999991,0,1000,0.0,0.0,698,123,62,635
1132,7.816000000000153,0,1000,0.0,0.0,781,130,118,909
1133,4.894000000000016,0,1000,0.0,0.0,330,108,89,1056
1134,-0.7720000000000069,0,1000,0.0,0.0,374,138,54,865
1135,8.315999999999972,0,1000,0.0,0.0,156,126,22,969
1136,-12.645999999999969,0,1000,0.0,0.0,626,158,61,700
1137,-6.072000000000002,0,1000,0.0,0.0,517,140,57,824
1138,-1.480000000000004,0,1000,0.0,0.0,376,138,53,911
1139,-17.073999999999913,0,1000,0.0,0.0,1131,160,118,708
1140,1.513999999999992,0,1000,0.0,0.0,638,143,74,876
1141,-3.1780000000000155,0,1000,0.0,0.0,820,126,151,1008
1142,-0.456000000000012,0,1000,0.0,0.0,442,138,119,1216
1143,-2.7620000000000084,0,1000,0.0,0.0,544,135,99,1012
1144,-4.154000000000015,0,1000,0.0,0.0,616,128,111,965
1145,3.585999999999995,0,1000,0.0,0.0,652,134,133,1103
1146,2.4959999999999853,0,1000,0.0,0.0,774,123,148,1027
1147,-10.259999999999991,0,1000,0.0,0.0,1041,158,119,757
1148,-10.32799999999998,0,1000,0.0,0.0,806,152,125,944
1149,-18.023999999999802,0,1000,0.0,0.0,402,89,60,539
1150,-16.063999999999904,0,1000,0.0,0.0,992,148,87,596
1151,-5.9499999999999655,0,1000,0.0,0.0,1121,115,123,643
1152,-18.87399999999983,0,1000,0.0,0.0,1094,145,109,570
1153,-7.5160000000000196,0,1000,0.0,0.0,1032,142,128,669
1154,11.574000000000263,0,1000,0.0,0.0,592,133,75,865
1155,6.54799999999998,0,1000,0.0,0.0,761,107,134,820
1156,22.504000000000296,0,1000,0.0,0.0,521,87,149,1060
1157,16.846000000000352,0,1000,0.0,0.0,575,84,135,970
1158,-1.371999999999982,0,1000,0.0,0.0,788,115,113,691
1159,-4.977999999999823,0,1000,0.0,0.0,628,133,59,604
1160,30.656000000000283,0,1000,0.0,0.0,334,117,94,1197
1161,7.25000000000003,0,1000,0.0,0.0,471,118,60,798
1162,7.020000000000023,0,1000,0.0,0.0,345,94,68,831
1163,4.587999999999991,0,1000,0.0,0.0,482,77,90,765
1164,18.45200000000003,0,1000,0.0,0.0,586,120,149,1076
1165,-2.020000000000013,0,1000,0.0,0.0,521,122,71,738
1166,-15.887999999999941,0,1000,0.0,0.0,1185,156,149,652
1167,-19.63399999999976,0,1000,0.0,0.0,875,138,66,452
1168,23.300000000000257,0,1000,0.0,0.0,439,121,120,1106
1169,8.846000000000117,0,1000,0.0,0.0,203,76,102,1029
1170,-1.974000000000008,0,1000,0.0,0.0,277,67,100,853
1171,2.2920000000000087,0,1000,0.0,0.0,101,67,129,1153
1172,3.6139999999999937,0,1000,0.0,0.0,177,70,107,1025
1173,-7.876,0,1000,0.0,0.0,468,80,120,794
1174,2.205999999999997,0,1000,0.0,0.0,394,91,108,934
1175,-14.463999999999931,0,1000,0.0,0.0,1140,147,104,572
1176,7.764,0,1000,0.0,0.0,522,124,114,987
1177,5.119999999999992,0,1000,0.0,0.0,611,113,117,960
1178,-12.075999999999954,0,1000,0.0,0.0,843,116,106,589
1179,4.069999999999976,0,1000,0.0,0.0,403,112,97,909
1180,1.2299999999999933,0,1000,0.0,0.0,376,70,106,805
1181,-13.891999999999946,0,1000,0.0,0.0,970,146,113,657
1182,-14.367999999999915,0,1000,0.0,0.0,403,78,51,546
1183,-8.834000000000007,0,1000,0.0,0.0,677,140,78,794
1184,-20.489999999999768,0,1000,0.0,0.0,862,134,61,490
1185,-11.755999999999926,0,1000,0.0,0.0,728,131,53,617
1186,-5.300000000000014,0,1000,0.0,0.0,696,114,134,888
1187,-4.804000000000009,0,1000,0.0,0.0,798,110,134,793
1188,-13.56399999999997,0,1000,0.0,0.0,782,163,72,640
1189,-3.764000000000013,0,1000,0.0,0.0,693,134,91,848
1190,31.676000000000116,1,1000,0.125,0.0,877,116,143,895
1191,-6.616000000000018,0,1000,0.0,0.0,624,111,119,814
1192,-26.95199999999961,0,1000,0.0,0.0,1168,141,90,449
1193,-17.569999999999816,0,1000,0.0,0.0,964,118,123,591
1194,-19.885999999999758,0,1000,0.0,0.0,851,139,97,670
1195,-3.5460000000000136,0,1000,0.0,0.0,889,148,141,823
1196,16.25400000000001,0,1000,0.0,0.0,589,141,111,1131
1197,-17.849999999999888,0,1000,0.0,0.0,877,111,171,677
1198,-5.968000000000015,0,1000,0.0,0.0,568,73,118,718
1199,2.11399999999999,0,1000,0.0,0.0,486,104,111,959
1200,-0.8300000000000142,0,1000,0.0,0.0,637,107,96,803
1201,-3.918000000000009,0,1000,0.0,0.0,796,128,138,865
1202,-19.723999999999812,0,1000,0.0,0.0,928,137,99,576
1203,-18.719999999999857,0,1000,0.0,0.0,823,145,76,601
1204,-15.987999999999921,0,1000,0.0,0.0,1197,156,131,649
1205,-17.111999999999906,0,1000,0.0,0.0,537,84,74,580
1206,-8.510000000000003,0,1000,0.0,0.0,1038,123,138,672
1207,1.3819999999999926,0,1000,0.0,0.0,383,112,90,823
1208,-1.8580000000000063,0,1000,0.0,0.0,304,30,123,713
1209,-18.185999999999854,0,1000,0.0,0.0,1138,144,119,586
1210,5.447999999999982,0,1000,0.0,0.0,943,181,150,914
1211,-12.55799999999996,0,1000,0.0,0.0,892,137,132,721
1212,4.915999999999993,0,1000,0.0,0.0,469,110,96,877
1213,50.63600000000012,2,1000,0.25,0.0,889,119,109,583
1214,5.64399999999999,0,1000,0.0,0.0,322,98,89,871
1215,-1.3140000000000067,0,1000,0.0,0.0,556,113,84,743
1216,-0.7520000000000061,0,1000,0.0,0.0,385,113,61,732
1217,-0.12800000000000897,0,1000,0.0,0.0,564,146,80,788
1218,-20.003999999999802,0,1000,0.0,0.0,909,162,56,459
1219,-11.551999999999905,0,1000,0.0,0.0,1030,127,75,475
1220,-21.601999999999947,0,1000,0.0,0.0,369,77,75,595
1221,-16.70199999999995,0,1000,0.0,0.0,306,100,57,725
1222,-20.45799999999985,0,1000,0.0,0.0,366,86,86,734
1223,-15.267999999999953,0,1000,0.0,0.0,324,83,52,787
1224,-21.19399999999967,0,1000,0.0,0.0,552,112,55,671
1225,-26.147999999999488,0,1000,0.0,0.0,571,130,25,517
1226,-22.253999999999785,0,1000,0.0,0.0,1108,130,114,569
1227,-28.09999999999954,0,1000,0.0,0.0,448,145,0,395
1228,-25.223999999999624,0,1000,0.0,0.0,287,112,1,424
1229,-33.86599999999946,0,1000,0.0,0.0,132,38,3,185
1230,-32.081999999999525,0,1000,0.0,0.0,404,96,2,286
1231,-37.55399999999937,0,1000,0.0,0.0,80,20,2,73
1232,-33.703999999999375,0,1000,0.0,0.0,423,88,10,239
1233,-19.04599999999953,0,1000,0.0,0.0,569,107,18,479
1234,-20.99799999999972,0,1000,0.0,0.0,563,132,23,522
1235,-34.48599999999945,0,1000,0.0,0.0,449,92,11,250
1236,-35.839999999999385,0,1000,0.0,0.0,326,54,14,158
1237,-18.739999999999558,0,1000,0.0,0.0,583,91,35,446
1238,-17.587999999999944,0,1000,0.0,0.0,143,136,6,849
1239,-51.808000000000185,0,1000,0.0,0.0,187,108,8,583
1240,-50.41600000000018,0,1000,0.0,0.0,316,79,20,303
1241,-23.989999999999736,0,1000,0.0,0.0,1344,150,132,545
1242,-21.451999999999828,0,1000,0.0,0.0,588,152,40,661
1243,-33.98999999999951,0,1000,0.0,0.0,1064,49,138,287
1244,-22.065999999999782,0,1000,0.0,0.0,984,103,143,565
1245,-26.505999999999936,0,1000,0.0,0.0,943,145,75,587
1246,-32.19799999999952,0,1000,0.0,0.0,1319,102,154,408
1247,-49.31200000000006,0,1000,0.0,0.0,537,50,59,187
1248,-19.31799999999965,0,1000,0.0,0.0,58,54,4,332
1249,-56.554000000000286,0,1000,0.0,0.0,441,85,8,212
1250,-53.16200000000018,0,1000,0.0,0.0,641,118,21,296
1251,-21.00599999999965,0,1000,0.0,0.0,286,74,44,391
1252,7.805999999999996,0,1000,0.0,0.0,425,109,102,987
1253,-1.6940000000000037,0,1000,0.0,0.0,717,92,139,893
1254,-19.83799999999979,0,1000,0.0,0.0,1356,129,149,535
1255,1.6200000000000108,0,1000,0.0,0.0,133,125,7,867
1256,-15.19199999999997,0,1000,0.0,0.0,298,154,10,702
1257,-6.671999999999995,0,1000,0.0,0.0,13,158,8,954
1258,-9.853999999999987,0,1000,0.0,0.0,816,137,108,761
1259,-26.39599999999965,0,1000,0.0,0.0,1332,110,143,507
1260,6.250000000000096,0,1000,0.0,0.0,406,115,115,1185
1261,-22.46199999999978,0,1000,0.0,0.0,1157,106,122,676
1262,-11.511999999999965,0,1000,0.0,0.0,840,119,136,812
1263,-18.26399999999989,0,1000,0.0,0.0,1039,123,126,645
1264,-23.79599999999997,0,1000,0.0,0.0,397,91,45,560
1265,-29.99999999999977,0,1000,0.0,0.0,683,88,88,461
1266,2.4100000000000237,0,1000,0.0,0.0,474,86,144,1130
1267,-16.77599999999992,0,1000,0.0,0.0,920,108,137,694
1268,-25.455999999999708,0,1000,0.0,0.0,1200,106,122,431
1269,-2.5100000000000113,0,1000,0.0,0.0,745,117,132,994
1270,-2.7300000000000195,0,1000,0.0,0.0,723,132,142,994
1271,9.477999999999993,0,1000,0.0,0.0,598,123,130,1026
1272,12.28199999999997,0,1000,0.0,0.0,519,105,130,1072
1273,-4.805999999999997,0,1000,0.0,0.0,600,87,133,844
1274,-32.88599999999955,0,1000,0.0,0.0,1462,146,151,516
1275,-32.57199999999956,0,1000,0.0,0.0,1420,149,133,500
1276,24.84800000000045,2,1000,0.25,0.0,731,47,106,336
1277,-26.455999999999722,0,1000,0.0,0.0,1211,108,136,568
1278,-12.943999999999976,0,1000,0.0,0.0,1239,141,159,721
1279,-22.029999999999635,0,1000,0.0,0.0,1092,141,82,536
1280,26.61200000000016,2,1000,0.25,0.0,776,141,67,570
1281,-35.341999999999416,0,1000,0.0,0.0,392,21,54,178
1282,-13.729999999999908,0,1000,0.0,0.0,484,121,28,574
1283,-27.887999999999593,0,1000,0.0,0.0,1090,116,100,443
1284,-25.809999999999825,0,1000,0.0,0.0,1048,135,108,553
1285,-27.51199999999961,0,1000,0.0,0.0,1455,154,153,509
1286,-52.81000000000056,0,1000,0.0,0.0,125,71,15,418
1287,-0.9019999999998702,1,1000,0.125,0.0,457,109,69,825
1288,7.104000000000015,0,1000,0.0,0.0,530,139,114,1262
1289,69.0199999999999,2,1000,0.25,0.0,428,149,136,1440
1290,-21.1899999999998,0,1000,0.0,0.0,1319,127,146,572
1291,1.8740000000000052,0,1000,0.0,0.0,755,132,150,1134
1292,-23.459999999999674,0,1000,0.0,0.0,1416,155,142,542
1293,74.9300000000001,2,1000,0.25,0.0,193,150,128,1608
1294,-17.3279999999999,0,1000,0.0,0.0,1141,102,156,555
1295,-12.869999999999973,0,1000,0.0,0.0,1149,155,129,677
1296,26.04600000000025,1,1000,0.125,0.0,665,143,131,1050
1297,6.842000000000003,0,1000,0.0,0.0,622,161,106,1039
1298,-15.577999999999923,0,1000,0.0,0.0,1234,153,151,697
1299,-13.889999999999963,0,1000,0.0,0.0,1235,133,150,648
1300,-28.363999999999535,0,1000,0.0,0.0,1468,148,152,476
1301,1.095999999999988,0,1000,0.0,0.0,690,143,82,881
